bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-03,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,81ad216f9e77bf1f5944f619455f57fa9a8d3074f66658b7948b3dccdd6004cd,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-04,2017-08-07,implausible,HYH,"Halyard Health, Inc.",Stock,,,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,6ca73528af8ae35a0a73f2d0c3a0f5789417cbd380fa50cae6f1f32099fc65c8,senate-efd-electronic,explicit,none,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-04,2017-08-07,implausible,PKI,PerkinElmer Inc.,Stock,Health Care,XLV,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,27a8a2c79560dac0d7a169644ea6fbd696ff63129cb102e38f1cd6488c1209a5,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-05,2017-08-07,implausible,PFE,Pfizer Inc.,Stock,Health Care,XLV,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,a08c1f620170680da238b351542000d5b32bad5e2b8294d8db6e83c9cc9e70b6,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-05,2017-08-07,implausible,ORCL,Oracle Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7b62615c73faa9f7c8fde17365d1affb88179523fc19e16b3b79e29ad33c8a30,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-05,2017-08-07,implausible,HYH,"Halyard Health, Inc.",Stock,,,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7da16c2aefa649bc6115703b41ba1a4445e769480c9d106db240846b6651c5d2,senate-efd-electronic,explicit,none,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-05,2017-08-07,implausible,FOXA,"Twenty-First Century Fox, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,858fc91ea4d845f5375f42939c390450a49a79190c611e3df4707e31cbbc0a59,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-08,2017-08-07,implausible,WMB,"Williams Companies, Inc.",Stock,Energy,XLE,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,3d19857ac8bc929e9e703f444a0db41cef9438b87740a474b42cf3a7ea756b6c,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-08,2017-08-07,implausible,WMB,"Williams Companies, Inc.",Stock,Energy,XLE,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,2d3b7c0272ca20873f6820f612aeb0b46444d2cfb160ee3322bcda43533f2e9d,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-08,2017-08-07,implausible,ETE,"Energy Transfer Equity, L.P.",Stock,Energy,XLE,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,145f489218160c48df449971ee6f9365b5a186f71557c39d0fd033a240e98c84,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-09,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,bab0cf26f922903a9643455562d421f237aa834a920977db904fb0a5165671ed,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-09,2017-08-07,implausible,HYH,"Halyard Health, Inc.",Stock,,,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,47f6019beed592b01e9d20782ec331f8516fd7ce96a895cbaf634feae3252cf6,senate-efd-electronic,explicit,none,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-09,2017-08-07,implausible,LYV,"Live Nation Entertainment, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,39a52c7bb8385ad8f7a1e37a0b84211681fb3b26984dd1e91103353767b38030,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-10,2017-08-07,implausible,PFE,Pfizer Inc.,Stock,Health Care,XLV,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,2e8a5509b7c32d6e2cca62bb81003e116b43c882cd66c2eff933993fcaa5c857,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-10,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,9a0e92f05ce0d595579979289cf8b117d9f8a587bb72593c65ff15558a725e11,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-10,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,9a0e92f05ce0d595579979289cf8b117d9f8a587bb72593c65ff15558a725e11,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-11,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7fc26bce95716a5b4038a193232fc49e4467172bc6accec4d5466e0e85103ca1,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-11,2017-08-07,implausible,WFM,"Whole Foods Market, Inc.",Stock,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,f7370c9e6bde0e0d210a948c251d7dbc2335fb7a0a08b7c5b19ce42ade24d758,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-11,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7fc26bce95716a5b4038a193232fc49e4467172bc6accec4d5466e0e85103ca1,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-11,2017-08-07,implausible,PFE,PFE-Pfizer Inc.,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,d408340fa39faa3831136815eced28148a18305735d777133f8a360f3c77dcda,senate-efd-electronic,llm,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-11,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,96c05bfd13755d7b7df6cd7c36ec55eff2b774d3a1e66a1db4647482e837898f,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-12,2017-08-07,implausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,41e376cd19ed0570fdbf9656af3aa542d276e7cca054825225aa3d5f64e12bbe,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-12,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,a016aed35c4c9797c0f4c689ac4b0bed129ed5062ce7b5ba73ce1e30f0f50b5d,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-12,2017-08-07,implausible,KN,Knowles Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,ebe14403a0f08afdfce9c31f23a0c43199bbc088fb03a01a67291c1ca8db0ef8,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-12,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,5aeec10315658e6d2058edd62414024af6d23dbf2bc41c341779bb7aa966e41d,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-12,2017-08-07,implausible,MSFT,Microsoft Corporation,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,a016aed35c4c9797c0f4c689ac4b0bed129ed5062ce7b5ba73ce1e30f0f50b5d,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-16,2017-08-07,implausible,CHRW,CH Robinson Worldwide Inc.,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,2d8c3dce16eb4f467b02355ebe65ff098ee54dec58c62c2482c40ff56a945373,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-16,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,6b304703f474b5c78c8afe7e4ce3103cf87aca1768c69deaa54dd2800aaf79a8,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-16,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7c073baafa9d4f5ea814d739f631d8932c91b3324ddb96bde82327d95d2529f4,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-16,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,7c073baafa9d4f5ea814d739f631d8932c91b3324ddb96bde82327d95d2529f4,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,EPD,Enterprise Products Partners L.P.,Stock,Energy,XLE,Purchase,"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,4d8c44de93a6f061ae10c84f14c4ecfcca42899528e1b5e013e782af43918eb0,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,SYY,Sysco Corporation,Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,98ef3dd15f80deb3425c0dfef8ce543d525ed625f55e944882f8b56d0d22a4bb,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,1ecc6abb1ecd8f37a751dab59819e90c8a49ab0345b4fb1dba1c13c8e28945f5,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,MOS,The Mosaic Company,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,d4d2ba0827969b3449081e4673e1f047f4477a9a0d2e24b98041e481d6999994,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,LYV,"Live Nation Entertainment, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,70a78b5bc6e8142d33862f0701a85ad275021aed0098ce1a89e44d6d9d7100f1,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,1ecc6abb1ecd8f37a751dab59819e90c8a49ab0345b4fb1dba1c13c8e28945f5,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-17,2017-08-07,implausible,LYV,"Live Nation Entertainment, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,70a78b5bc6e8142d33862f0701a85ad275021aed0098ce1a89e44d6d9d7100f1,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-18,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,4af1d52e8d36ca64ccd50e1de380e3a746ee194fbccf0579904d57f174d8ced8,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-19,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,e6539de662b4782ea498bf738d0e50e8aff3b33b6ce44c70b2839953cd6c5c9f,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-19,2017-08-07,implausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,87b647afadd907c12acaff445fcbb8ea991dea076e3eeb1ace1f2caf44f27649,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-19,2017-08-07,implausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,87b647afadd907c12acaff445fcbb8ea991dea076e3eeb1ace1f2caf44f27649,senate-efd-electronic,explicit,yfinance,1,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-22,2017-08-07,implausible,ETP,"Energy Transfer Partners, L.P.",Stock,Energy,XLE,Purchase,"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,f97fda9944fb5bbd65275bec3c9329eeec875d4c404cb7c1084cb7f4291e74b5,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-22,2017-08-07,implausible,ETP,"Energy Transfer Partners, L.P.",Stock,Energy,XLE,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,e2be1cdb28aef719b017883fb5bf5c155c520e1a561fd5410c3035ab17fb7742,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-22,2017-08-07,implausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,3d075d2a3546010e606e298c5ff46987f110459e5e2a05c0691972615da5ba4b,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-23,2017-08-07,implausible,ADT,The ADT Corporation,Stock,Industrials,XLI,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,4991cf5a77925367bca62269e5581840279d04d1120c0d2d74f5a9f8f7a677a7,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-23,2017-08-07,implausible,WFM,"Whole Foods Market, Inc.",Stock,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,986e7046de8f1dbafd15cc7aefa3df032da83de6eb6ee870d0b7bb30f3ee9b95,senate-efd-electronic,explicit,llm,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-23,2017-08-07,implausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,80a7e39e1037ab4b6d6f603ef5a0aa7e5327fcabfb061b5655f6d3e0d23fc54c,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-25,2017-08-07,implausible,WFC,Wells Fargo & Company,Stock,Financials,XLF,Purchase,"$15,001 - $50,000",32500.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,d0f2f0ed091643b8c85e00e553af0437939ddc4da972adbb8e10dfa95b2bf67e,senate-efd-electronic,explicit,yfinance,0,1
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2016-02-25,2017-08-07,implausible,MA,MasterCard Incorporated,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Joint,86121a25-fe1d-481a-9557-d0b9a975494d,https://efdsearch.senate.gov/search/view/ptr/86121a25-fe1d-481a-9557-d0b9a975494d/,8158142988b4fd3b4df4beb9c640d28393d0def39a10e217c96849a1bc11913f,senate-efd-electronic,explicit,yfinance,0,1
