congress,bioguide_id,committee_membership
114,B001288,"Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Aviation Operations, Safety, and Security; Senate Committee on Commerce, Science, and Transportation — Communications, Technology, Innovation, and the Internet; Senate Committee on Commerce, Science, and Transportation — Consumer Protection, Product Safety, Insurance, and Data Security; Senate Committee on Commerce, Science, and Transportation — Oceans, Atmosphere, Fisheries, and Coast Guard; Senate Committee on Commerce, Science, and Transportation — Space, Science, and Competitiveness; Senate Committee on Commerce, Science, and Transportation — Surface Transportation and Merchant Marine Infrastructure, Safety and Security; Senate Committee on Environment and Public Works; Senate Committee on Environment and Public Works — Fisheries, Water, and Wildlife; Senate Committee on Environment and Public Works — Superfund, Waste Management, and Regulatory Oversight; Senate Committee on Homeland Security and Governmental Affairs; Senate Committee on Homeland Security and Governmental Affairs — Federal Spending Oversight and Emergency Management; Senate Committee on Homeland Security and Governmental Affairs — Regulatory Affairs and Federal Management; Senate Committee on Small Business and Entrepreneurship"
114,B001289,"House Committee on Armed Services; House Committee on Armed Services — Emerging Threats and Capabilities; House Committee on Armed Services — Seapower and Projection Forces; House Committee on Education and the Workforce; House Committee on Education and the Workforce — Health, Employment, Labor, and Pensions; House Committee on Education and the Workforce — Higher Education and Workforce Training; House Committee on Rules; House Committee on Rules — Legislative and Budget Process; House Committee on Rules — Rules and Organization of the House"
114,B001290,"House Committee on Education and the Workforce; House Committee on Education and the Workforce — Early Childhood, Elementary, and Secondary Education; House Committee on Education and the Workforce — Workforce Protections; House Committee on Small Business; House Committee on Small Business — Agriculture, Energy and Trade; House Committee on Small Business — Economic Growth, Tax and Capital Access; House Committee on the Budget"
114,B001291,"House Committee on Science, Space, and Technology; House Committee on Science, Space, and Technology — Environment; House Committee on Science, Space, and Technology — Space; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials; House Committee on Transportation and Infrastructure — Water Resources and Environment"
114,B001292,"House Committee on Natural Resources; House Committee on Natural Resources — Energy and Mineral Resources; House Committee on Natural Resources — Federal Lands; House Committee on Science, Space, and Technology; House Committee on Science, Space, and Technology — Oversight; House Committee on Science, Space, and Technology — Space"
114,B001293,"House Committee on Education and the Workforce; House Committee on Education and the Workforce — Early Childhood, Elementary, and Secondary Education; House Committee on Education and the Workforce — Workforce Protections; House Committee on the Judiciary; House Committee on the Judiciary — Crime, Terrorism, Homeland Security, and Investigations; House Committee on the Judiciary — Regulatory Reform, Commercial, and Antitrust Law"
114,B001294,House Committee on Oversight and Government Reform; House Committee on Oversight and Government Reform — Information Technology; House Committee on the Budget
114,B001295,"House Committee on Agriculture; House Committee on Agriculture — Conservation and Forestry; House Committee on Agriculture — General Farm Commodities and Risk Management; House Committee on Small Business; House Committee on Small Business — Health and Technology; House Committee on Small Business — Investigations, Oversight and Regulations; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Disability Assistance and Memorial Affairs; House Committee on Veterans' Affairs — Economic Opportunity"
114,B001296,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — The Middle East and North Africa; House Committee on Oversight and Government Reform; House Committee on Oversight and Government Reform — Health Care, Benefits and Administrative Rules; House Committee on Oversight and Government Reform — Transportation and Public Assets"
114,B001297,"House Committee on Oversight and Government Reform; House Committee on Oversight and Government Reform — Government Operations; House Committee on Oversight and Government Reform — The Interior; House Committee on the Judiciary; House Committee on the Judiciary — Crime, Terrorism, Homeland Security, and Investigations; House Committee on the Judiciary — Immigration and Border Security"
114,C000059,"House Committee on Appropriations; House Committee on Appropriations — Defense; House Committee on Appropriations — Energy and Water Development, and Related Agencies; House Committee on Appropriations — Interior, Environment, and Related Agencies"
114,C000127,"Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Aviation Operations, Safety, and Security; Senate Committee on Commerce, Science, and Transportation — Communications, Technology, Innovation, and the Internet; Senate Committee on Commerce, Science, and Transportation — Oceans, Atmosphere, Fisheries, and Coast Guard; Senate Committee on Commerce, Science, and Transportation — Surface Transportation and Merchant Marine Infrastructure, Safety and Security; Senate Committee on Energy and Natural Resources; Senate Committee on Energy and Natural Resources — Energy; Senate Committee on Energy and Natural Resources — National Parks; Senate Committee on Energy and Natural Resources — Public Lands, Forests, and Mining; Senate Committee on Energy and Natural Resources — Water and Power; Senate Committee on Finance; Senate Committee on Finance — Energy, Natural Resources, and Infrastructure; Senate Committee on Finance — Health Care; Senate Committee on Indian Affairs; Senate Committee on Small Business and Entrepreneurship"
