bioguide_id,annee,n_trades,n_buy,buy_share,notional,n_tickers,sect_dom,n_days,vol,sharpe,ret_annee,exces_spy_annee
A000372,2021,59.0,34.0,0.576271186440678,1789029.5,17.0,Financials,252.0,0.12884713590833405,2.1543352690466007,0.30885541496528823,0.02156809696825479
A000372,2022,18.0,5.0,0.2777777777777778,766509.0,7.0,Financials,251.0,0.2250785106190153,-0.6459926368467817,-0.1563416924893053,0.02541182112151008
A000372,2023,9.0,1.0,0.1111111111111111,556004.5,6.0,Financials,250.0,0.12800832428549944,1.0378885695238174,0.1316550771772318,-0.13010288989209906
A000372,2024,10.0,4.0,0.4,361005.0,9.0,Consumer Discretionary,252.0,0.1069003012081923,1.4968664380919408,0.16680119201455734,-0.08206348842355249
A000372,2025,12.0,6.0,0.5,292006.0,9.0,Information Technology,250.0,0.14747887724871195,0.8535662452032586,0.12092242718437429,-0.056268127934772094
A000372,2026,15.0,5.0,0.3333333333333333,450007.5,11.0,Information Technology,125.0,0.12389386586553104,0.928102631783877,0.05470740357538273,-0.043277689712366785
A000373,2015,20.0,6.0,0.3,37946010.0,10.0,Financials,214.0,0.17452852708741257,-0.6536814416326475,-0.103956859100649,-0.08833081722979608
A000373,2016,11.0,2.0,0.18181818181818182,186005.5,8.0,Energy,252.0,0.14856619466204313,1.49027268099856,0.23407409955967928,0.11409498388163031
A000373,2017,,,,,,,251.0,0.10959264139300924,1.8558017283246866,0.21720841889723297,0.00015450435744379654
A000373,2018,,,,,,,251.0,0.22562377835161418,0.24485445486427626,0.030152666448514553,0.07584276501881226
A000373,2019,,,,,,,252.0,0.14998372416488392,0.7720124207514939,0.11015725602598536,-0.2020812670037837
A000373,2020,,,,,,,253.0,0.34827149189490164,0.2471274852084746,0.026007835661256973,-0.15730865161755303
A000373,2021,,,,,,,252.0,0.15366490452966075,1.7258159820107368,0.28831443842438675,0.0010271204273533119
A000373,2022,,,,,,,251.0,0.22559182274689746,0.24439261176310206,0.03017902069487044,0.21193253430568582
A000373,2023,,,,,,,250.0,0.13623724369048712,1.1440609322650577,0.15652285563817725,-0.1052351114311536
A000373,2024,,,,,,,252.0,0.1451413840341245,1.7269213684992952,0.27133283890694115,0.022468158468831323
A000373,2025,,,,,,,250.0,0.18657109588899912,0.6523916605013586,0.10899359176216361,-0.06819696335698278
A000373,2026,,,,,,,125.0,0.15330952713571816,0.20788818741168605,0.010048708941413409,-0.0879363843463361
A000378,2019,48.0,37.0,0.7708333333333334,384024.0,20.0,Financials,240.0,0.18110860428102882,2.2613145452178007,0.4543697298632503,0.20720431994771848
A000378,2020,75.0,42.0,0.56,600037.5,23.0,Financials,253.0,0.3513431497715849,0.4995672018549102,0.12084621052063049,-0.06247027675817951
A000378,2021,30.0,22.0,0.7333333333333333,240015.0,12.0,Financials,252.0,0.13762440109537993,1.2338527958153191,0.17387558416228077,-0.11341173383475267
A000378,2022,36.0,16.0,0.4444444444444444,288018.0,14.0,Financials,251.0,0.21821072476372846,-0.1433983398338291,-0.05332375054701011,0.12842976306380527
A000378,2023,,,,,,,250.0,0.11713010810551258,1.2130186605232847,0.1435514130147808,-0.11820655405455005
A000378,2024,,,,,,,252.0,0.1034618504988236,1.718919218607427,0.1882099421198402,-0.06065473831826962
A000378,2025,,,,,,,250.0,0.15625680058170419,0.2668674324410498,0.029719053201136214,-0.14747150191801017
A000378,2026,,,,,,,125.0,0.1333878303287822,0.6888847600706194,0.042054156600824344,-0.05593093668692517
A000379,2026,5.0,0.0,0.0,40002.5,5.0,Financials,,,,,
B000574,2014,5.0,5.0,1.0,40002.5,1.0,Utilities,222.0,0.1589188574837317,1.4628613982259588,0.21368058777182508,0.06862649608842086
B000574,2015,9.0,7.0,0.7777777777777778,170004.5,1.0,Utilities,252.0,0.1885377480208481,0.37765799100498565,0.0549362339487367,0.042593581822574444
B000574,2016,5.0,5.0,1.0,40002.5,1.0,Utilities,252.0,0.2090254515549898,1.064285826627494,0.22205918446017847,0.1020800687821295
B000574,2017,12.0,9.0,0.75,297006.0,3.0,Utilities,251.0,0.13491212138623895,1.1880009313120516,0.1624694122273962,-0.05458450231239298
B000574,2018,63.0,58.0,0.9206349206349206,553031.5,41.0,Financials,251.0,0.16662993512710067,-0.8779801628532903,-0.14755374352017236,-0.10186364494987465
B000574,2019,34.0,24.0,0.7058823529411765,272017.0,27.0,Information Technology,252.0,0.12572151516692157,1.9620566135529336,0.26956498922543903,-0.04267353380433003
B000574,2020,50.0,36.0,0.72,467025.0,39.0,Financials,253.0,0.3419005017547547,0.32125617225197683,0.052706088622284986,-0.13061039865652502
B000574,2021,22.0,13.0,0.5909090909090909,200511.0,13.0,Consumer Discretionary,252.0,0.12274082281442954,1.9983841825393347,0.26828477926953753,-0.01900253872749591
B000574,2022,99.0,56.0,0.5656565656565656,988049.5,49.0,Health Care,251.0,0.20611573100835862,-0.5411620764089934,-0.1238409577809948,0.05791255582982058
B000574,2023,18.0,9.0,0.5,217509.0,13.0,Financials,250.0,0.115564027077616,0.9898314395393821,0.11277797299074144,-0.14897999407858942
B000574,2024,26.0,13.0,0.5,379513.0,23.0,Health Care,252.0,0.09645419242219201,1.5185967042898403,0.1523348995435705,-0.09652978089453934
B000574,2025,,,,,,,250.0,0.1424239044600402,1.2328325430383873,0.1783579780799096,0.0011674229607632203
B000574,2026,,,,,,,125.0,0.12712813260697686,1.8863072592091,0.12179183718628339,0.023806743898533878
B000575,2014,1.0,0.0,0.0,75000.5,1.0,Consumer Staples,,,,,
B000575,2015,2.0,0.0,0.0,16001.0,2.0,Consumer Staples,,,,,
B000575,2021,3.0,1.0,0.3333333333333333,73001.5,3.0,Consumer Staples,68.0,0.6707732455972252,-4.068326022077998,-0.5526839152784591,-0.6263891379402389
B000575,2022,1.0,1.0,1.0,75000.5,1.0,Consumer Discretionary,251.0,0.6710397942817682,-0.7719558663637159,-0.5252790335238064,-0.3435255199129911
B000575,2023,,,,,,,250.0,0.41779569167083813,-0.03656657042121702,-0.0953241419923121,-0.35708210906164295
B000575,2024,,,,,,,252.0,0.33283209905247757,-0.3024060709579284,-0.1446979142009006,-0.39356259463901044
B000575,2025,,,,,,,250.0,0.4863885326893762,1.026567643896413,0.4676650547741943,0.2904744996550479
B000575,2026,,,,,,,125.0,0.32851497792951434,1.447911279895857,0.23275007762053868,0.13476498433278916
B000589,2014,22.0,5.0,0.22727272727272727,347511.0,20.0,Health Care,227.0,0.14283527724458564,0.615112272781667,0.07249706812705958,-0.10823495979507114
B000589,2015,8.0,3.0,0.375,162004.0,7.0,Health Care,252.0,0.1686787122048073,-0.468301741055611,-0.08900168824408616,-0.10134434037024842
B000589,2016,,,,,,,252.0,0.14634442569520217,0.7950963697052245,0.11148377671513265,-0.008495338962916321
B000589,2017,,,,,,,251.0,0.09557917377411346,0.7609063440508345,0.0702476859081047,-0.14680622863168447
B000589,2018,,,,,,,251.0,0.18800963097794085,0.24390474089441105,0.028493961658141886,0.0741840602284396
B000589,2019,,,,,,,252.0,0.14279093191855546,1.8166102603298049,0.2828844908984649,-0.029354032131304164
B000589,2020,,,,,,,253.0,0.2943783681433488,0.7852436935721417,0.20747306094209184,0.024156573663281833
B000589,2021,,,,,,,252.0,0.1409674128309838,1.5036159048702806,0.22380376895048038,-0.06348354904655307
B000589,2022,,,,,,,251.0,0.2041283360028531,0.22708944416934057,0.02571693695608479,0.20747045056690017
B000589,2023,,,,,,,250.0,0.12772701601489878,0.27857888920332624,0.027603029229949394,-0.23415493783938146
B000589,2024,,,,,,,252.0,0.13848753802057653,0.1533528756761904,0.011705858434150063,-0.23715882200395977
B000589,2025,,,,,,,250.0,0.21319536827905827,0.6170625965550195,0.11403846164601283,-0.06315209347313355
B000589,2026,,,,,,,125.0,0.18994991556079158,1.833490749594455,0.17798801452049817,0.08000292123274866
B000668,2025,2.0,2.0,1.0,16001.0,2.0,Consumer Staples,144.0,0.17009875399092778,0.23984887534233656,0.015242979805499601,-0.14462337824579863
B000668,2026,1.0,0.0,0.0,8000.5,1.0,Information Technology,125.0,0.20558289399413274,1.226270177783086,0.12146360526515676,0.023478511977407246
B000740,2021,1.0,0.0,0.0,8000.5,1.0,Financials,,,,,
B001135,2014,49.0,29.0,0.5918367346938775,3094524.5,15.0,Energy,223.0,0.168059463323572,0.15065319010962083,0.010005829745067363,-0.140959728552291
B001135,2015,84.0,42.0,0.5,112439041.5,24.0,Financials,252.0,0.15904293086650556,0.11506087298106547,0.005701473514289734,-0.0066411786118725225
B001135,2016,40.0,24.0,0.6,1681020.0,12.0,Materials,252.0,0.1717969442647744,0.9257323813648685,0.15516994223134928,0.0351908265533003
B001135,2017,44.0,24.0,0.5454545454545454,2720522.0,14.0,Energy,251.0,0.0899672222163488,2.5658551912906344,0.25334296189320193,0.03628904735341276
B001135,2018,34.0,17.0,0.5,1181017.0,13.0,Consumer Discretionary,251.0,0.15963381522579695,-0.7356900236500856,-0.12160760375896873,-0.07591750518867102
B001135,2019,52.0,26.0,0.5,4692026.0,23.0,Financials,252.0,0.11414718256067344,1.4797329429150097,0.17627464763602974,-0.13596387539373933
B001135,2020,35.0,2.0,0.05714285714285714,2038517.5,18.0,Financials,253.0,0.34910372459100447,0.11296156986510006,-0.022100479738296874,-0.20541696701710688
B001135,2021,3.0,0.0,0.0,115501.5,1.0,Energy,252.0,0.13767205395440552,1.0374622984702584,0.14264517629676599,-0.14464214170026746
B001135,2022,,,,,,,251.0,0.18154012556458346,-0.3186576056602396,-0.07130962979789846,0.11044388381291692
B001135,2023,,,,,,,250.0,0.12487900791862107,0.7462254508989086,0.08842171826562062,-0.17333624880371024
B001135,2024,,,,,,,252.0,0.11008867868919914,0.7779973021368934,0.08285772206461384,-0.166006958373496
B001135,2025,,,,,,,250.0,0.14907534663037592,1.1472266123290493,0.17192012441191462,-0.005270430707231766
B001135,2026,,,,,,,125.0,0.12059648475490092,0.7655265370151347,0.043115538880731163,-0.05486955440701835
B001236,2015,56.0,48.0,0.8571428571428571,713028.0,50.0,Financials,175.0,0.15387303444930553,-0.5123129227305075,-0.061007331462481273,-0.042027591655177
B001236,2016,70.0,48.0,0.6857142857142857,658035.0,42.0,Information Technology,252.0,0.13229423023098724,0.4981186157906087,0.05881403021532039,-0.061165085462728586
B001236,2017,66.0,35.0,0.5303030303030303,644033.0,32.0,Information Technology,251.0,0.054475430002239346,2.945395721702908,0.17151035044655316,-0.04554356409323601
B001236,2018,76.0,35.0,0.4605263157894737,1113538.0,51.0,Information Technology,251.0,0.11927658205641549,-0.5763482863484942,-0.07278392363569763,-0.027093825065399924
B001236,2019,56.0,22.0,0.39285714285714285,570528.0,36.0,Financials,252.0,0.07881923025269397,2.4453496234417407,0.20873285156137023,-0.10350567146839884
B001236,2020,61.0,31.0,0.5081967213114754,989530.5,34.0,Financials,253.0,0.21552979417434545,0.4303745861265633,0.07208927890819927,-0.11122720837061073
B001236,2021,110.0,13.0,0.11818181818181818,1216555.0,59.0,Information Technology,252.0,0.08005384989531061,1.553183747800517,0.12875471551599715,-0.1585326024810363
B001236,2022,46.0,23.0,0.5,441523.0,20.0,Financials,251.0,0.14970787854004428,-0.6400727158408268,-0.10109325179155004,0.08066026181926533
B001236,2023,70.0,40.0,0.5714285714285714,829535.0,37.0,Financials,250.0,0.0869914378585113,1.3284205510142948,0.11726679851353916,-0.1444911685557917
B001236,2024,64.0,36.0,0.5625,683532.0,40.0,Information Technology,252.0,0.0761418169795539,1.1074334246453814,0.08482343759837785,-0.16404124283973198
B001236,2025,195.0,100.0,0.5128205128205128,1854097.5,93.0,Information Technology,250.0,0.09671622847498415,1.7266271015779293,0.1746804590442994,-0.002510096074846979
B001236,2026,103.0,56.0,0.5436893203883495,1031551.5,64.0,Information Technology,125.0,0.08833548657265859,1.864563315655525,0.08301985129303158,-0.014965241994717937
B001248,2014,6.0,0.0,0.0,48003.0,5.0,Industrials,,,,,
B001248,2021,9.0,3.0,0.3333333333333333,96504.5,5.0,Health Care,21.0,,,,
B001248,2022,30.0,5.0,0.16666666666666666,578515.0,7.0,Health Care,251.0,0.33140481916401565,-0.45665459959112364,-0.18561697184896286,-0.003863458238147488
B001248,2023,56.0,29.0,0.5178571428571429,1546028.0,24.0,Financials,250.0,0.20971700750057146,0.9061875778438775,0.18128239556902281,-0.08047557150030804
B001248,2024,33.0,6.0,0.18181818181818182,656016.5,14.0,Health Care,252.0,0.19799834235775873,-0.6820280238377808,-0.1433448462151029,-0.39220952665321274
B001248,2025,,,,,,,250.0,0.2789401010447841,0.0750894829385634,-0.017234363789813023,-0.1944249189089594
B001248,2026,,,,,,,125.0,0.20852234340689285,1.5174487826601832,0.15740533707580484,0.05942024378805533
B001257,2015,5.0,0.0,0.0,40002.5,3.0,Financials,,,,,
B001257,2016,1.0,0.0,0.0,8000.5,1.0,Industrials,,,,,
B001257,2017,2.0,0.0,0.0,16001.0,2.0,Financials,,,,,
B001257,2018,2.0,1.0,0.5,16001.0,2.0,Consumer Discretionary,135.0,0.290074322283841,-2.486271145943208,-0.3358368488483884,-0.24890219743318764
B001257,2019,,,,,,,252.0,0.27367291783490616,1.084978280676647,0.29639760311986874,-0.01584091990990033
B001257,2020,3.0,0.0,0.0,24001.5,3.0,Consumer Discretionary,141.0,0.694318822752398,-0.35697627617992367,-0.23669825085704188,-0.2504578210959352
B001257,2021,1.0,0.0,0.0,8000.5,1.0,Health Care,,,,,
B001257,2025,1.0,0.0,0.0,8000.5,1.0,Industrials,,,,,
B001269,2014,2.0,0.0,0.0,40501.0,2.0,Information Technology,,,,,
B001269,2015,48.0,27.0,0.5625,776024.0,21.0,Financials,248.0,0.1356675495711474,-0.06550174161312808,-0.017620162230734926,-0.04612570188525156
B001269,2016,61.0,30.0,0.4918032786885246,904530.5,25.0,Information Technology,252.0,0.09592076969911566,0.7200551251350038,0.06659200559139045,-0.05338711008665853
B001269,2017,2.0,0.0,0.0,16001.0,1.0,,251.0,0.04680327442066927,3.6259493926761657,0.18280682492791245,-0.034247089611876724
B001269,2018,,,,,,,251.0,0.13135790629784402,-0.04846323911953505,-0.01480840223248392,0.03088169633781379
B001269,2019,,,,,,,252.0,0.09241274075202625,2.3726125836238214,0.23975098934113626,-0.07248753368863281
B001269,2020,,,,,,,253.0,0.24274072955029613,0.9733542673886643,0.23045438395928963,0.04713789668047963
B001269,2021,,,,,,,252.0,0.11032969961028788,1.426273431228249,0.16328124144037415,-0.1240060765566593
B001269,2022,,,,,,,251.0,0.21823045267948357,-1.012333682057822,-0.2163615515585634,-0.03460803794774803
B001269,2023,,,,,,,250.0,0.11772812814801288,2.1629402111932388,0.2784575302360841,0.01669956316675325
B001269,2024,,,,,,,252.0,0.11857960815204273,1.7070071336227,0.21570309084184736,-0.033161589596262475
B001269,2025,,,,,,,250.0,0.16949124294841125,0.9235268667327222,0.1516052506815584,-0.025585304437587997
B001269,2026,,,,,,,125.0,0.1365713189453577,1.2347481111182188,0.0822382548830467,-0.015746838404702812
B001273,2013,6.0,5.0,0.8333333333333334,182003.0,6.0,Financials,157.0,0.3622313423422494,-0.15036937795733782,-0.0716491737954239,-0.1953179540812764
B001273,2014,61.0,54.0,0.8852459016393442,4269530.5,22.0,Health Care,252.0,0.14729703334086594,0.5038529967607384,0.06538776930259615,-0.06925024005402447
B001273,2015,260.0,52.0,0.2,27689630.0,84.0,Financials,252.0,0.17341211690279243,-0.24594944061240856,-0.056019536492880384,-0.06836218861904264
B001273,2016,49.0,45.0,0.9183673469387755,1400024.5,25.0,Financials,252.0,0.16995790990203125,0.7785706443147572,0.12514424940896274,0.005165133730913762
B001273,2017,10.0,4.0,0.4,452505.0,8.0,Financials,251.0,0.08057603723924169,3.0404306232571288,0.2721128059191993,0.05505889137941011
B001273,2018,110.0,71.0,0.6454545454545455,1528555.0,23.0,Health Care,251.0,0.17880734025025558,-0.3047800136160877,-0.06781540125511432,-0.022125302684816606
B001273,2019,,,,,,,252.0,0.12807351578289047,2.5434880998134437,0.3735081609960311,0.06126963796626206
B001273,2020,,,,,,,253.0,0.345958010783281,0.7824690479654524,0.23544451641331232,0.05212802913450232
B001273,2021,,,,,,,252.0,0.15262769694894265,1.6534090542736855,0.2720400334214128,-0.015247284575620634
B001273,2022,,,,,,,251.0,0.27904568148807685,-1.0429113002133323,-0.28010883064421743,-0.09835531703340206
B001273,2023,,,,,,,250.0,0.1615776625492297,1.7844145962264697,0.31389601056374383,0.05213804349441298
B001273,2024,,,,,,,252.0,0.1542875131017357,0.8924263454505795,0.13402879787466104,-0.11483588256344879
B001273,2025,,,,,,,250.0,0.21319459575858227,0.8236804478573395,0.16400960051971025,-0.013180954599436134
B001273,2026,,,,,,,125.0,0.21494345035124085,0.7026940179911224,0.06558857814383345,-0.03239651514391606
B001274,2015,1.0,1.0,1.0,8000.5,1.0,Utilities,64.0,0.16777530037801078,1.7105941134455283,0.07176109410126719,0.0015562502825774427
B001274,2016,12.0,10.0,0.8333333333333334,120506.0,9.0,Communication Services,252.0,0.16151095570728793,2.6261128291838984,0.5080281631609003,0.3880490474828513
B001274,2017,17.0,8.0,0.47058823529411764,160508.5,11.0,Industrials,251.0,0.15623166088017953,2.3798380795410057,0.43052376248422153,0.21346984794443236
B001274,2018,17.0,13.0,0.7647058823529411,332008.5,5.0,Communication Services,251.0,0.14141020157084352,-0.5584873992143301,-0.08481123201887186,-0.03912113344857415
B001274,2019,7.0,2.0,0.2857142857142857,105003.5,3.0,Industrials,252.0,0.11950120141887581,0.7607979937574776,0.08738298021112034,-0.22485554281864872
B001274,2020,26.0,10.0,0.38461538461538464,428513.0,20.0,Health Care,253.0,0.3631571122953759,0.3893642936383769,0.07986275784232921,-0.10345372943648079
B001274,2021,11.0,4.0,0.36363636363636365,137005.5,8.0,Communication Services,252.0,0.13946789504574722,1.2529186008111215,0.1793974480554721,-0.10788986994156136
B001274,2022,3.0,1.0,0.3333333333333333,24001.5,2.0,Communication Services,251.0,0.18130304902565447,-0.3714487124872316,-0.08002092580680842,0.10173258780400696
B001274,2023,,,,,,,250.0,0.1283589492045963,0.188729167625959,0.016012700096585064,-0.2457452669727458
B001274,2024,,,,,,,252.0,0.11627847112210597,1.7191775554612179,0.21298386512217093,-0.035880815315938897
B001274,2025,,,,,,,250.0,0.1367476917886001,0.611847272599415,0.07649207892797971,-0.10069847619116667
B001274,2026,,,,,,,125.0,0.12268316494843463,1.7876200468993395,0.11076332383497034,0.012778230547220826
B001277,2015,2.0,1.0,0.5,1500001.0,1.0,Real Estate,8.0,,,,
B001277,2016,3.0,1.0,0.3333333333333333,48501.5,2.0,Consumer Discretionary,252.0,0.2578072702405574,0.2588932228679703,0.033834758688531696,-0.08614435698951728
B001277,2017,,,,,,,251.0,0.1459722767186972,0.0881147140635084,0.0021979966236593818,-0.2148559179161298
B001277,2018,2.0,0.0,0.0,16001.0,1.0,Health Care,251.0,0.23707783811153435,0.7215770625589625,0.15309478048047653,0.19878487905077424
B001277,2019,4.0,4.0,1.0,1000002.0,1.0,Communication Services,252.0,0.18122938888632686,1.9230168886657868,0.39367003528528954,0.08143151225552048
B001277,2020,3.0,3.0,1.0,525001.5,1.0,Communication Services,253.0,0.7920803990367692,0.1229124698601055,-0.1975012855392585,-0.3808177728180685
B001277,2021,13.0,1.0,0.07692307692307693,825506.5,10.0,Consumer Discretionary,252.0,0.3421795458765155,1.4117254871971205,0.5285249925942501,0.24123767459721668
B001277,2022,4.0,1.0,0.25,800002.0,2.0,Consumer Staples,251.0,0.41286402857798604,-1.6593854662387268,-0.5363812632230994,-0.35462774961228405
B001277,2023,8.0,0.0,0.0,2775004.0,6.0,Communication Services,250.0,0.31878772429119506,0.15694853966916833,-0.001076569173834363,-0.2628345362431652
B001277,2024,,,,,,,252.0,0.1735152157243387,1.9837041837582619,0.3897433330244846,0.14087865258637478
B001277,2025,1.0,0.0,0.0,8000.5,1.0,Health Care,250.0,0.20542114801499953,2.1138614600033656,0.506169869071833,0.32897931395268665
B001277,2026,,,,,,,125.0,0.23303671163659118,2.1545345304462735,0.26545986259606247,0.16747476930831295
B001282,2015,3.0,0.0,0.0,24001.5,3.0,Consumer Discretionary,,,,,
B001284,2020,11.0,11.0,1.0,88005.5,11.0,Information Technology,188.0,0.25801157651766715,2.2787532986961256,0.5119515313051599,-0.013636547595747173
B001284,2021,,,,,,,252.0,0.15598100869045795,1.0857325685452082,0.17019499020395856,-0.11709232779307488
B001284,2022,,,,,,,251.0,0.2609530675631649,-0.23958974371113273,-0.09165562676029959,0.09009788685051578
B001284,2023,,,,,,,250.0,0.13808886016722285,1.2854150494194274,0.18131372462004847,-0.08044424244928239
B001284,2024,,,,,,,252.0,0.12370914061683515,1.5582590653465005,0.2032992054303946,-0.04556547500771524
B001284,2025,,,,,,,250.0,0.19810672142177882,0.6649631184343717,0.11784341875223081,-0.059347136366915576
B001284,2026,,,,,,,125.0,0.12581372726486145,1.4149992702655467,0.08803878324345549,-0.009946310044294027
B001286,2015,2.0,0.0,0.0,65001.0,2.0,Consumer Discretionary,,,,,
B001286,2016,5.0,5.0,1.0,162502.5,4.0,Consumer Discretionary,152.0,0.2194327373356161,1.3168374760318893,0.17384467948336835,0.0884159557393458
B001286,2017,8.0,0.0,0.0,162004.0,8.0,Consumer Discretionary,251.0,0.1501593092615881,0.26419295942142357,0.028699318085815495,-0.18835459645397368
B001286,2018,3.0,3.0,1.0,97501.5,1.0,Financials,251.0,0.2025063439649226,0.5290272195840731,0.09015327721267541,0.13584337578297312
B001286,2019,11.0,6.0,0.5454545454545454,357505.5,11.0,Consumer Discretionary,252.0,0.17329287271326607,1.1205005197245699,0.1958676711515599,-0.11637085187820917
B001286,2020,9.0,1.0,0.1111111111111111,292504.5,8.0,Communication Services,253.0,0.3427847266808254,0.8970089725575842,0.283311137557962,0.099994650279152
B001286,2021,,,,,,,252.0,0.1515033775596121,2.3206863406260205,0.4048375731951208,0.11755025519808737
B001286,2022,,,,,,,251.0,0.26031098774244193,-0.20507446731719328,-0.08306588254060165,0.09868763107021372
B001286,2023,,,,,,,250.0,0.14795366637052315,0.606969736225848,0.08139065461147954,-0.18036731245785131
B001286,2024,,,,,,,252.0,0.14444947118737436,0.521432643369873,0.06705595941861553,-0.1818087210194943
B001286,2025,,,,,,,250.0,0.20103774792374782,0.7883318369370863,0.14723214325702116,-0.029958411862125223
B001286,2026,,,,,,,125.0,0.169618929898723,-1.259491554224632,-0.10696070897663046,-0.20494580226437997
B001288,2014,12.0,0.0,0.0,236506.0,9.0,Real Estate,,,,,
B001291,2016,4.0,3.0,0.75,32002.0,2.0,Industrials,186.0,0.21617060568288218,2.858213854446977,0.5504666061721637,0.43667133508641776
B001291,2017,,,,,,,251.0,0.18675923865053787,2.6972643592981873,0.622663868651181,0.4056099541113918
B001291,2018,,,,,,,251.0,0.24097601023430976,-0.9250367440786691,-0.2217851280118609,-0.1760950294415632
B001291,2019,,,,,,,252.0,0.2034736406407918,2.0305025669324777,0.48051971113273484,0.16828118810296577
B001291,2020,,,,,,,253.0,0.8776563206075638,0.756074686334652,0.3314790343414489,0.14816254706263887
B001291,2021,,,,,,,252.0,0.39195505781030915,0.8475002986321359,0.2927208498132432,0.005433531816209758
B001291,2022,4.0,4.0,1.0,56502.0,3.0,Materials,251.0,0.4318706700386535,-0.3856635872219785,-0.22886854953633207,-0.04711503592551669
B001291,2023,,,,,,,250.0,0.25861989848747036,2.769794303135603,0.9675716128556491,0.7058136457863182
B001291,2024,,,,,,,252.0,0.39766553436389185,2.483543686682195,1.4780742350236857,1.229209554585576
B001291,2025,,,,,,,250.0,0.732459255979005,0.7754277359274063,0.3403022809224665,0.16311172580332012
B001291,2026,12.0,0.0,0.0,212006.0,12.0,Industrials,125.0,0.6371322669765483,1.0711416995363219,0.271990244901563,0.17400515161381347
B001292,2019,137.0,137.0,1.0,1096068.5,38.0,Financials,30.0,,,,
B001292,2020,308.0,156.0,0.5064935064935064,2807154.0,52.0,Health Care,253.0,0.3291571978850222,1.3171269376904458,0.4625990689494568,0.2792825816706468
B001292,2021,103.0,44.0,0.42718446601941745,873051.5,51.0,Financials,252.0,0.20480436266531815,1.0989965794919874,0.22643921765420894,-0.06084810034282451
B001292,2022,66.0,12.0,0.18181818181818182,1158533.0,47.0,Financials,251.0,0.2829527976649384,-1.0711161383026493,-0.28949993700450394,-0.10774642339368856
B001292,2023,,,,,,,250.0,0.14601248781316484,1.0710395365486378,0.15555720999655498,-0.10620075707277588
B001292,2024,,,,,,,252.0,0.14334544161671203,0.8375628594785861,0.11604017857494386,-0.13282450186316597
B001292,2025,,,,,,,250.0,0.1887346933523337,1.1178775521764586,0.21133197881296195,0.034141423693815565
B001292,2026,,,,,,,125.0,0.1706556947491817,0.7188158718486772,0.05515891364037828,-0.04282617964737123
B001294,2015,1.0,1.0,1.0,175000.5,1.0,Energy,217.0,0.3098660140061066,-1.061611206630431,-0.2770790267291138,-0.26224531885490443
B001294,2016,1.0,1.0,1.0,175000.5,1.0,Energy,252.0,0.4015911238745664,0.23461685777583657,0.013583928477742813,-0.10639518720030616
B001294,2017,,,,,,,251.0,0.1479569023021396,0.26216119405381866,0.028205703964343964,-0.1888482105754452
B001294,2018,3.0,3.0,1.0,425001.5,3.0,Consumer Discretionary,251.0,0.22526337119768466,0.157876000820706,0.010208181584671516,0.055898280154969227
B001294,2019,,,,,,,252.0,0.14893202995506158,1.0363605843533665,0.1540072378510149,-0.15823128517875418
B001294,2020,,,,,,,253.0,0.4423016720953263,-0.32635885561432715,-0.2166084092564411,-0.3999248965352511
B001294,2021,,,,,,,252.0,0.20547111946952792,2.2819762008401394,0.5643357296717288,0.2770484116746954
B001294,2022,,,,,,,251.0,0.27506794223926423,0.9657849227436818,0.254630129931098,0.4363836435419134
B001294,2023,,,,,,,250.0,0.18870687765919383,0.06777751342790372,-0.004859797414771605,-0.26661776448410246
B001294,2024,,,,,,,252.0,0.14117429995495204,0.6995060364992242,0.09287924488215227,-0.15598543555595756
B001294,2025,,,,,,,250.0,0.16622778526944557,0.8890099755364744,0.14209438547566822,-0.03509616964347817
B001294,2026,,,,,,,125.0,0.18306743590981164,1.8440177304303031,0.1724551808308492,0.0744700875430997
B001297,2016,2.0,2.0,1.0,65001.0,1.0,Energy,21.0,,,,
B001297,2017,88.0,44.0,0.5,704044.0,34.0,Financials,251.0,0.3059559126431338,-0.598161581409204,-0.2046599937352438,-0.42171390827503297
B001297,2018,,,,,,,251.0,0.30882348583232333,-0.6054369860721095,-0.208486106531516,-0.1627960079612183
B001297,2019,,,,,,,252.0,0.34827324964226636,0.2566678077486652,0.029880943128456572,-0.2823575799013125
B001297,2020,,,,,,,253.0,0.7949460572676094,-0.18412551666419152,-0.3777557536579028,-0.5610722409367128
B001297,2021,1.0,0.0,0.0,8000.5,1.0,Energy,252.0,0.4476149985491301,0.45379391700781185,0.10887360248986333,-0.1784137155071701
B001297,2022,,,,,,,251.0,0.50845347538028,1.3672673786858802,0.7579494276595518,0.9397029412703671
B001297,2023,,,,,,,250.0,0.3323173081481362,-0.3132989238653544,-0.14612303249655545,-0.4078809995658863
B001297,2024,,,,,,,252.0,0.2963825816526873,-0.08304974443381569,-0.0660326045285825,-0.31489728496669234
B001297,2025,,,,,,,250.0,0.42404382985093,0.2843125436392774,0.029512533756391512,-0.14767802136275487
B001297,2026,,,,,,,125.0,0.340154936773751,1.1033394622827424,0.17050100582573346,0.07251591253798395
B001299,2017,1.0,1.0,1.0,32500.5,1.0,Consumer Discretionary,131.0,0.24785032111968192,1.38053775605621,0.17655280295694964,0.06786547536331677
B001299,2018,,,,,,,251.0,0.3610456494180032,0.8763316239646328,0.284316895931668,0.3300069945019657
B001299,2019,,,,,,,252.0,0.22909762635562458,1.01906664182038,0.23027749504206407,-0.08196102798770499
