bioguide_id,declarant_name,last,first,party,chamber,state,district
D000352,Davis Dimock,Dimock,Davis,Democrat,house,PA,17.0
D000380,William Doan,Doan,William,Democrat,house,OH,5.0
D000400,Andrew Doig,Doig,Andrew,Democrat,house,NY,16.0
E000020,Ira Eastman,Eastman,Ira,Democrat,house,NH,-1.0
E000074,John Edwards,Edwards,John,Whig,house,PA,4.0
E000076,John Edwards,Edwards,John,Democrat,house,MO,-1.0
E000088,Joseph Egbert,Egbert,Joseph,Democrat,house,NY,2.0
E000265,Horace Everett,Everett,Horace,Whig,house,VT,3.0
F000090,Charles Ferris,Ferris,Charles,Democrat,house,NY,3.0
F000219,Charles Floyd,Floyd,Charles,Democrat,house,NY,1.0
F000276,Joseph Fornance,Fornance,Joseph,Democrat,house,PA,5.0
F000296,A. Foster,Foster,A.,Whig,house,NY,23.0
F000314,Thomas Foster,Foster,Thomas,Whig,house,GA,-1.0
G000033,Roger Gamble,Gamble,Roger,Whig,house,GA,-1.0
G000097,Seth Gates,Gates,Seth,Whig,house,NY,29.0
G000140,James Gerry,Gerry,James,Democrat,house,PA,11.0
G000278,Patrick Goode,Goode,Patrick,Whig,house,OH,3.0
G000376,Francis Granger,Granger,Francis,Whig,house,NY,26.0
G000449,John Greig,Greig,John,Whig,house,NY,26.0
G000533,Amos Gustine,Gustine,Amos,Democrat,house,PA,13.0
H000003,Richard Habersham,Habersham,Richard,Whig,house,GA,-1.0
H000052,Hiland Hall,Hall,Hiland,Whig,house,VT,1.0
H000092,William Halstead,Halstead,William,Whig,house,NJ,-1.0
H000257,William Harris,Harris,William,Democrat,house,VA,16.0
H000328,John Hastings,Hastings,John,Democrat,house,OH,17.0
H000332,William Hastings,Hastings,William,Whig,house,MA,9.0
H000407,Samuel Hays,Hays,Samuel,Democrat,house,VA,20.0
H000518,Thomas Henry,Henry,Thomas,Whig,house,PA,24.0
H000756,Enos Hook,Hook,Enos,Democrat,house,PA,20.0
H000810,Jacob Houck,Houck,Jacob,Democrat,house,NY,8.0
H000970,Hiram Hunt,Hunt,Hiram,Whig,house,NY,9.0
I000044,William Irwin,Irwin,William,Whig,house,PA,22.0
J000002,William Jack,Jack,William,Democrat,house,PA,23.0
J000049,Francis James,James,Francis,Whig,house,PA,4.0
J000180,William Johnson,Johnson,William,Whig,house,MD,5.0
J000226,Isaac Jones,Jones,Isaac,Whig,house,MD,1.0
K000050,George Keim,Keim,George,Democrat,house,PA,9.0
K000139,John Kerr,Kerr,John,Whig,senate,MD,
L000137,Joseph Lawrence,Lawrence,Joseph,Whig,house,PA,21.0
L000315,Levi Lincoln,Lincoln,Levi,Whig,house,MA,5.0
L000335,Archibald Linn,Linn,Archibald,Whig,house,NY,11.0
L000476,Joshua Lowell,Lowell,Joshua,Democrat,house,ME,7.0
M000080,Francis Mallory,Mallory,Francis,Whig,house,VA,1.0
M000123,Albert Marchand,Marchand,Albert,Democrat,house,PA,19.0
M000150,Alfred Marshall,Marshall,Alfred,Democrat,house,ME,6.0
M000162,Thomas Marshall,Marshall,Thomas,Whig,house,KY,10.0
M000219,John Mason,Mason,John,Democrat,house,MD,6.0
M000225,Samson Mason,Mason,Samson,Whig,house,OH,10.0
M000243,Joshua Mathiot,Mathiot,Joshua,Whig,house,OH,12.0
M000258,John Mattocks,Mattocks,John,Whig,house,VT,5.0
M000268,John Maxwell,Maxwell,John,Whig,house,NJ,-1.0
M000285,John Maynard,Maynard,John,Whig,house,NY,25.0
M000328,Abraham McClellan,McClellan,Abraham,Democrat,house,TN,2.0
M000333,Robert McClellan,McClellan,Robert,Democrat,house,NY,8.0
M000501,Thomas McKennan,McKennan,Thomas,Whig,house,PA,21.0
M000509,John McKeon,McKeon,John,Democrat,house,NY,3.0
M000599,Samuel McRoberts,McRoberts,Samuel,Democrat,senate,IL,
M000624,William Medill,Medill,William,Democrat,house,OH,9.0
M000652,James Meriwether,Meriwether,James,Whig,house,GA,-1.0
M000735,John Miller,Miller,John,Democrat,house,MO,-1.0
M000804,Anderson Mitchell,Mitchell,Anderson,Whig,house,NC,13.0
M000945,Christopher Morgan,Morgan,Christopher,Whig,house,NY,24.0
M000973,Calvary Morris,Morris,Calvary,Whig,house,OH,6.0
M001003,Jeremiah Morrow,Morrow,Jeremiah,Whig,house,OH,4.0
N000068,Peter Newhard,Newhard,Peter,Democrat,house,PA,8.0
N000111,Eugenius Nisbet,Nisbet,Eugenius,Whig,house,GA,-1.0
O000047,Charles Ogle,Ogle,Charles,Whig,house,PA,18.0
O000078,William Oliver,Oliver,William,Democrat,house,NY,27.0
O000114,Thomas Osborne,Osborne,Thomas,Whig,house,CT,4.0
O000162,Bryan Owsley,Owsley,Bryan,Whig,house,KY,4.0
P000093,Samuel Partridge,Partridge,Samuel,Democrat,house,NY,22.0
P000208,Nathanael Pendleton,Pendleton,Nathanael,Whig,house,OH,1.0
P000321,Francis Pickens,Pickens,Francis,Democrat,house,SC,5.0
P000391,Arnold Plumer,Plumer,Arnold,Democrat,house,PA,25.0
P000431,John Pope,Pope,John,Whig,house,KY,7.0
P000479,Cuthbert Powell,Powell,Cuthbert,Whig,house,VA,14.0
P000548,George Proffit,Proffit,George,Whig,house,IN,1.0
R000028,Robert Ramsey,Ramsey,Robert,Whig,house,PA,6.0
R000034,Alexander Randall,Randall,Alexander,Whig,house,MD,4.0
R000035,Benjamin Randall,Randall,Benjamin,Whig,house,ME,3.0
R000048,Joseph Randolph,Randolph,Joseph,Whig,house,NJ,-1.0
R000162,Abraham Rencher,Rencher,Abraham,Whig,house,NC,10.0
R000174,John Reynolds,Reynolds,John,Democrat,house,IL,1.0
R000247,Joseph Ridgway,Ridgway,Joseph,Whig,house,OH,8.0
R000255,Lewis Riggs,Riggs,Lewis,Democrat,house,NY,22.0
R000396,James Rogers,Rogers,James,Democrat,house,SC,7.0
R000427,James Roosevelt,Roosevelt,James,Democrat,house,NY,3.0
R000527,James Russell,Russell,James,Whig,house,PA,18.0
R000540,William Russell,Russell,William,Whig,house,OH,7.0
S000020,Leverett Saltonstall,Saltonstall,Leverett,Whig,house,MA,2.0
S000048,John Sanford,Sanford,John,Democrat,house,NY,15.0
S000246,John Sergeant,Sergeant,John,Whig,house,PA,2.0
S000258,Charles Sewall,Sewall,Charles,Democrat,house,MD,3.0
S000311,Tristram Shaw,Shaw,Tristram,Democrat,house,NH,-1.0
S000359,Benjamin Shields,Shields,Benjamin,Democrat,house,AL,0.0
S000427,William Simonton,Simonton,William,Whig,house,PA,10.0
S000475,William Slade,Slade,William,Whig,house,VT,2.0
S000667,John Snyder,Snyder,John,Democrat,house,PA,16.0
S000750,James Sprigg,Sprigg,James,Whig,house,KY,8.0
S000945,Samuel Stokely,Stokely,Samuel,Whig,house,OH,19.0
S000993,Charles Stratton,Stratton,Charles,Whig,house,NJ,-1.0
S001030,Alexander Stuart,Stuart,Alexander,Whig,house,VA,17.0
S001074,Thomas Sumter,Sumter,Thomas,Democrat,house,SC,8.0
S001105,George Sweeny,Sweeny,George,Democrat,house,OH,14.0
T000027,John Taliaferro,Taliaferro,John,Whig,house,VA,10.0
T000272,Joseph Tillinghast,Tillinghast,Joseph,Whig,house,RI,-1.0
T000296,George Toland,Toland,George,Whig,house,PA,2.0
T000301,Thomas Tomlinson,Tomlinson,Thomas,Whig,house,NY,13.0
T000378,Philip Triplett,Triplett,Philip,Whig,house,KY,2.0
T000381,Samuel Trotti,Trotti,Samuel,Democrat,house,SC,4.0
T000391,Joseph Trumbull,Trumbull,Joseph,Whig,house,CT,1.0
V000015,John Van Buren,Van Buren,John,Democrat,house,NY,7.0
V000052,Henry Van Rensselaer,Van Rensselaer,Henry,Whig,house,NY,14.0
W000076,David Wallace,Wallace,David,Whig,house,IN,6.0
W000125,Aaron Ward,Ward,Aaron,Democrat,house,NY,4.0
W000167,Lott Warren,Warren,Lott,Whig,house,GA,-1.0
W000182,William Washington,Washington,William,Whig,house,NC,4.0
W000208,Harvey Watterson,Watterson,Harvey,Democrat,house,TN,9.0
W000306,John Westbrook,Westbrook,John,Democrat,house,PA,7.0
W000365,Edward White,White,Edward,Whig,house,LA,1.0
W000382,Joseph White,White,Joseph,Whig,house,IN,3.0
W000509,James Williams,Williams,James,Democrat,house,MD,3.0
W000524,Joseph Williams,Williams,Joseph,Whig,house,TN,3.0
W000527,Lewis Williams,Williams,Lewis,Whig,house,NC,13.0
W000543,Thomas Williams,Williams,Thomas,Whig,house,CT,3.0
Y000023,Thomas Yorke,Yorke,Thomas,Whig,house,NJ,-1.0
Y000029,Augustus Young,Young,Augustus,Whig,house,VT,4.0
Y000042,John Young,Young,John,Whig,house,NY,30.0
C000851,Samuel Crafts,Crafts,Samuel,Whig,senate,VT,
W000458,Leonard Wilcox,Wilcox,Leonard,Democrat,senate,NH,
F000115,Millard Fillmore,Fillmore,Millard,Whig,house,NY,32.0
P000333,Franklin Pierce,Pierce,Franklin,Democrat,senate,NH,
S000689,Samuel Southard,Southard,Samuel,Whig,senate,NJ,
B000903,Bedford Brown,Brown,Bedford,Democrat,senate,NC,
H000883,Henry Hubbard,Hubbard,Henry,Democrat,senate,NH,
K000287,Nehemiah Knight,Knight,Nehemiah,Whig,senate,RI,
R000344,John Robinson,Robinson,John,Democrat,senate,IL,
R000502,John Ruggles,Ruggles,John,Democrat,senate,ME,
W000071,Garret Wall,Wall,Garret,Democrat,senate,NJ,
W000376,Hugh White,White,Hugh,Whig,senate,TN,
N000085,Robert Nicholas,Nicholas,Robert,Democrat,senate,LA,
C000481,Clement Clay,Clay,Clement,Democrat,senate,AL,
L000512,Wilson Lumpkin,Lumpkin,Wilson,Democrat,senate,GA,
N000158,John Norvell,Norvell,John,Democrat,senate,MI,
R000293,William Roane,Roane,William,Democrat,senate,VA,
A000135,John Allen,Allen,John,Whig,house,OH,15.0
A000137,Judson Allen,Allen,Judson,Democrat,house,NY,20.0
A000168,James Alvord,Alvord,James,Whig,house,MA,6.0
A000190,Hugh Anderson,Anderson,Hugh,Democrat,house,ME,6.0
A000232,Simeon Anderson,Anderson,Simeon,Whig,house,KY,5.0
B000284,William Beatty,Beatty,William,Democrat,house,PA,23.0
B000319,Andrew Beirne,Beirne,Andrew,Democrat,house,VA,19.0
B000443,Richard Biddle,Biddle,Richard,Anti Masonic,house,PA,22.0
B000613,William Bond,Bond,William,Whig,house,OH,7.0
B000732,Henry Brackenridge,Brackenridge,Henry,Whig,house,PA,22.0
B000901,Anson Brown,Brown,Anson,Whig,house,NY,11.0
B001204,Jesse Bynum,Bynum,Jesse,Democrat,house,NC,2.0
C000177,John Carr,Carr,John,Democrat,house,IN,3.0
C000188,James Carroll,Carroll,James,Democrat,house,MD,4.0
C000204,William Carter,Carter,William,Whig,house,TN,1.0
C000318,William Chapman,Chapman,William,Democrat,house,IA,-1.0
C000363,Thomas Chinn,Chinn,Thomas,Whig,house,LA,2.0
C000700,Henry Connor,Connor,Henry,Democrat,house,NC,11.0
C000766,William Cooper,Cooper,William,Democrat,house,NJ,-1.0
C000847,George Crabb,Crabb,George,Whig,house,AL,3.0
C000859,Robert Craig,Craig,Robert,Democrat,house,VA,17.0
C000882,Isaac Crary,Crary,Isaac,Democrat,house,MI,1.0
C000920,John Crockett,Crockett,John,Whig,house,TN,12.0
C001009,Edward Curtis,Curtis,Edward,Whig,house,NY,3.0
D000068,Thomas Davee,Davee,Thomas,Democrat,house,ME,8.0
D000088,Edward Davies,Davies,Edward,Anti Masonic,house,PA,4.0
D000116,John Davis,Davis,John,Democrat,house,PA,6.0
D000205,James De La Montanya,De La Montanya,James,Democrat,house,NY,2.0
D000244,John Dennis,Dennis,John,Whig,house,MD,1.0
D000309,Philemon Dickerson,Dickerson,Philemon,Democrat,house,NJ,-1.0
D000398,Nicholas Doe,Doe,Nicholas,Whig,house,NY,11.0
D000472,Charles Downing,Downing,Charles,,house,FL,-1.0
E000012,Nehemiah Earll,Earll,Nehemiah,Democrat,house,NY,23.0
E000166,John Ely,Ely,John,Democrat,house,NY,8.0
F000125,John Fine,Fine,John,Democrat,house,NY,14.0
F000144,Charles Fisher,Fisher,Charles,Democrat,house,NC,10.0
F000201,Isaac Fletcher,Fletcher,Isaac,Democrat,house,VT,5.0
G000011,John Galbraith,Galbraith,John,Democrat,house,PA,25.0
G000067,James Garland,Garland,James,Conservative,house,VA,12.0
G000070,Rice Garland,Garland,Rice,Whig,house,LA,3.0
G000392,William Graves,Graves,William,Whig,house,KY,8.0
G000462,John Griffin,Griffin,John,Democrat,house,SC,9.0
G000479,Moses Grinnell,Grinnell,Moses,Whig,house,NY,3.0
G000509,Felix Grundy,Grundy,Felix,Democrat,senate,TN,
H000132,Robert Hammond,Hammond,Robert,Democrat,house,PA,16.0
H000152,Augustus Hand,Hand,Augustus,Democrat,house,NY,13.0
H000261,Albert Harrison,Harrison,Albert,Democrat,house,MO,-1.0
H000363,Richard Hawes,Hawes,Richard,Whig,house,KY,10.0
H000373,Micajah Hawkins,Hawkins,Micajah,Democrat,house,NC,6.0
H000594,John Hill,Hill,John,Democrat,house,NC,9.0
H000595,John Hill,Hill,John,Whig,house,VA,5.0
H000617,Solomon Hillen Solomon,Hillen Solomon,Solomon,Democrat,house,MD,4.0
H000687,Josiah Hoffman,Hoffman,Josiah,Whig,house,NY,3.0
H000721,Joel Holleman,Holleman,Joel,Democrat,house,VA,1.0
H000745,Hines Holt,Holt,Hines,Whig,house,GA,-1.0
H000844,Tilghman Howard,Howard,Tilghman,Democrat,house,IN,7.0
J000027,Thomas Jackson,Jackson,Thomas,Democrat,house,NY,1.0
J000078,Daniel Jenifer,Jenifer,Daniel,Whig,house,MD,7.0
J000184,Charles Johnston,Johnston,Charles,Whig,house,NY,5.0
J000243,Nathaniel Jones,Jones,Nathaniel,Democrat,house,NY,6.0
K000084,Gouverneur Kemble,Kemble,Gouverneur,Democrat,house,NY,4.0
K000087,Thomas Kempshall,Kempshall,Thomas,Whig,house,NY,28.0
K000178,Joseph Kille,Kille,Joseph,Democrat,house,NJ,-1.0
L000130,Abbott Lawrence,Lawrence,Abbott,Whig,house,MA,1.0
L000172,Daniel Leadbetter,Leadbetter,Daniel,Democrat,house,OH,13.0
L000211,Isaac Leet,Leet,Isaac,Democrat,house,PA,21.0
L000249,Stephen Leonard,Leonard,Stephen,Democrat,house,NY,22.0
M000081,Meredith Mallory,Mallory,Meredith,Democrat,house,NY,27.0
M000211,Richard Marvin,Marvin,Richard,Whig,house,NY,31.0
M000322,William McCarty,McCarty,William,Whig,house,VA,14.0
M000345,Charles McClure,McClure,Charles,Democrat,house,PA,13.0
M000389,George McCulloch,McCulloch,George,Democrat,house,PA,14.0
M000642,Charles Mercer,Mercer,Charles,Whig,house,VA,14.0
M000806,Charles Mitchell,Mitchell,Charles,Whig,house,NY,33.0
M000856,James Monroe,Monroe,James,Whig,house,NY,3.0
M000874,William Montgomery,Montgomery,William,Democrat,house,NC,8.0
M000987,Samuel Morris,Morris,Samuel,Democrat,house,PA,17.0
N000011,Charles Naylor,Naylor,Charles,Whig,house,PA,3.0
P000032,Rufus Palen,Palen,Rufus,Whig,house,NY,7.0
P000081,Virgil Parris,Parris,Virgil,Democrat,house,ME,5.0
P000155,Lemuel Paynter,Paynter,Lemuel,Democrat,house,PA,1.0
P000179,Luther Peck,Peck,Luther,Whig,house,NY,30.0
P000267,David Petrikin,Petrikin,David,Democrat,house,PA,15.0
P000469,William Potter,Potter,William,Democrat,house,PA,14.0
P000509,John Prentiss,Prentiss,John,Democrat,house,NY,19.0
R000030,William Ramsey,Ramsey,William,Democrat,house,PA,13.0
R000066,James Rariden,Rariden,James,Whig,house,IN,5.0
R000121,John Reed,Reed,John,Whig,house,MA,11.0
R000265,Eleazar Ripley,Ripley,Eleazar,Democrat,house,LA,-1.0
R000284,Francis Rives,Rives,Francis,Democrat,house,VA,2.0
R000353,Thomas Robinson,Robinson,Thomas,Democrat,house,DE,0.0
R000393,Edward Rogers,Rogers,Edward,Democrat,house,NY,23.0
R000524,David Russell,Russell,David,Whig,house,NY,12.0
R000554,Daniel Ryall,Ryall,Daniel,Democrat,house,NJ,-1.0
S000028,Green Samuels,Samuels,Green,Democrat,house,VA,16.0
S000329,Charles Shepard,Shepard,Charles,Democrat,house,NC,4.0
S000513,Albert Smith,Smith,Albert,Democrat,house,ME,2.0
S000565,John Smith,Smith,John,Democrat,house,VT,4.0
S000977,William Storrs,Storrs,William,Whig,house,CT,2.0
S001020,Theron Strong,Strong,Theron,Democrat,house,NY,25.0
S001099,Henry Swearingen,Swearingen,Henry,Democrat,house,OH,19.0
T000092,Jonathan Taylor,Taylor,Jonathan,Democrat,house,OH,12.0
T000221,Waddy Thompson,Thompson,Waddy,Whig,house,SC,6.0
V000028,Aaron Vanderpoel,Vanderpoel,Aaron,Democrat,house,NY,8.0
V000123,Peter Vroom,Vroom,Peter,Democrat,house,NJ,-1.0
W000016,David Wagener,Wagener,David,Democrat,house,PA,7.0
W000020,Peter Wagner,Wagner,Peter,Whig,house,NY,15.0
W000536,Sherrod Williams,Williams,Sherrod,Whig,house,KY,4.0
W000748,John Worthington,Worthington,John,Democrat,house,MD,3.0
A000181,Alexander Anderson,Anderson,Alexander,Democrat,senate,TN,
S000719,John Spence,Spence,John,Whig,senate,MD,
S000992,Robert Strange,Strange,Robert,Democrat,senate,NC,
B000428,Thaddeus Betts,Betts,Thaddeus,Whig,senate,CT,
T000284,John Tipton,Tipton,John,Democrat,senate,IN,
M000492,Samuel McKean,McKean,Samuel,Democrat,senate,PA,
M000989,Thomas Morris,Morris,Thomas,Democrat,senate,OH,
R000297,Asher Robbins,Robbins,Asher,Whig,senate,RI,
S001116,Benjamin Swift,Swift,Benjamin,Whig,senate,VT,
A000095,James Alexander,Alexander,James,Whig,house,OH,11.0
A000123,Heman Allen,Allen,Heman,Whig,house,VT,4.0
A000246,John Andrews,Andrews,John,Democrat,house,NY,27.0
B000311,Cyrus Beers,Beers,Cyrus,Democrat,house,NY,22.0
B000437,Bennet Bicknell,Bicknell,Bennet,Democrat,house,NY,23.0
B000483,Samuel Birdsall,Birdsall,Samuel,Democrat,house,NY,25.0
B000628,Ratliff Boon,Boon,Ratliff,Democrat,house,IN,1.0
B000662,James Bouldin,Bouldin,James,Democrat,house,VA,5.0
B000859,John Brodhead,Brodhead,John,Democrat,house,NY,7.0
B000869,Isaac Bronson,Bronson,Isaac,Democrat,house,NY,18.0
B000984,Andrew Bruyn,Bruyn,Andrew,Democrat,house,NY,22.0
B001000,Andrew Buchanan,Buchanan,Andrew,Democrat,house,PA,20.0
C000043,John Calhoon,Calhoon,John,Whig,house,KY,6.0
C000061,Churchill Cambreleng,Cambreleng,Churchill,Democrat,house,NY,3.0
C000202,Timothy Carter,Carter,Timothy,Democrat,house,ME,5.0
C000285,John Chambers,Chambers,John,Whig,house,KY,12.0
C000300,John Chaney,Chaney,John,Democrat,house,OH,9.0
C000341,Richard Cheatham,Cheatham,Richard,Whig,house,TN,11.0
C000395,Jonathan Cilley,Cilley,Jonathan,Democrat,house,ME,3.0
C000404,John Claiborne,Claiborne,John,Democrat,house,MS,-1.0
C000513,Jesse Cleveland,Cleveland,Jesse,Democrat,house,GA,-1.0
C000534,William Clowney,Clowney,William,Nullifier,house,SC,7.0
C000587,Charles Coffin,Coffin,Charles,Whig,house,OH,17.0
C001021,Samuel Cushman,Cushman,Samuel,Democrat,house,NH,-1.0
D000056,Edward Darlington,Darlington,Edward,Anti Masonic,house,PA,4.0
D000193,John De Graff,De Graff,John,Democrat,house,NY,11.0
D000547,George Dunn,Dunn,George,Whig,house,IN,4.0
E000073,John Edwards,Edwards,John,Democrat,house,NY,15.0
E000277,John Ewing,Ewing,John,Whig,house,IN,2.0
F000033,James Farrington,Farrington,James,Democrat,house,NH,-1.0
F000203,Richard Fletcher,Fletcher,Richard,Democrat,house,MA,1.0
F000396,Jacob Fry,Fry,Jacob,Democrat,house,PA,5.0
G000028,Albert Gallup,Gallup,Albert,Democrat,house,NY,10.0
G000149,Samuel Gholson,Gholson,Samuel,Democrat,house,MS,-1.0
G000230,Thomas Glascock,Glascock,Thomas,Democrat,house,GA,-1.0
G000361,William Graham,Graham,William,Whig,house,IN,3.0
G000380,Abraham Grant,Grant,Abraham,Democrat,house,NY,17.0
G000385,Seaton Grantland,Grantland,Seaton,Democrat,house,GA,-1.0
G000397,Hiram Gray,Gray,Hiram,Democrat,house,NY,22.0
G000451,George Grennell,Grennell,George,Whig,house,MA,6.0
H000040,Elisha Haley,Haley,Elisha,Democrat,house,CT,3.0
H000097,Thomas Hamer,Hamer,Thomas,Democrat,house,OH,5.0
H000210,James Harlan,Harlan,James,Whig,house,KY,5.0
H000220,Francis Harper,Harper,Francis,Democrat,house,PA,3.0
H000399,Charles Haynes,Haynes,Charles,Democrat,house,GA,-1.0
H000536,William Herod,Herod,William,Whig,house,IN,6.0
H000744,Hopkins Holsey,Holsey,Hopkins,Democrat,house,GA,-1.0
H000748,Orrin Holt,Holt,Orrin,Democrat,house,CT,6.0
H000835,Benjamin Howard,Howard,Benjamin,Democrat,house,MD,4.0
H000899,Edward Hubley,Hubley,Edward,Democrat,house,PA,8.0
H000993,William Hunter,Hunter,William,Democrat,house,OH,14.0
I000021,Samuel Ingham,Ingham,Samuel,Democrat,house,CT,2.0
J000015,Jabez Jackson,Jackson,Jabez,Democrat,house,GA,-1.0
K000174,Daniel Kilgore,Kilgore,Daniel,Democrat,house,OH,19.0
K000269,John Klingensmith,Klingensmith,John,Democrat,house,PA,19.0
L000129,Joab Lawler,Lawler,Joab,Whig,house,AL,3.0
L000220,Hugh Legaré,Legaré,Hugh,Democrat,house,SC,1.0
L000402,Henry Logan,Logan,Henry,Democrat,house,PA,11.0
L000436,Andrew Loomis,Loomis,Andrew,Whig,house,OH,17.0
L000437,Arphaxed Loomis,Loomis,Arphaxed,Democrat,house,NY,16.0
L000542,Francis Lyon,Lyon,Francis,Whig,house,AL,5.0
M000192,Joshua Martin,Martin,Joshua,Democrat,house,AL,2.0
M000262,Abram Maury,Maury,Abram,Whig,house,TN,8.0
M000277,William May,May,William,Democrat,house,IL,3.0
M000516,Isaac McKim,McKim,Isaac,Democrat,house,MD,4.0
M000638,Richard Menefee,Menefee,Richard,Whig,house,KY,11.0
M000767,John Milligan,Milligan,John,Whig,house,DE,0.0
M000897,Ely Moore,Moore,Ely,Democrat,house,NY,3.0
M000960,William Morgan,Morgan,William,Democrat,house,VA,21.0
M000984,Mathias Morris,Morris,Mathias,Whig,house,PA,6.0
M001065,Henry Muhlenberg,Muhlenberg,Henry,Democrat,house,PA,9.0
M001110,John Murray,Murray,John,Democrat,house,KY,1.0
N000120,William Noble,Noble,William,Democrat,house,NY,24.0
N000165,Joseph Noyes,Noyes,Joseph,Whig,house,ME,7.0
O000157,George Owens,Owens,George,Democrat,house,GA,-1.0
P000041,John Palmer,Palmer,John,Democrat,house,NY,13.0
P000054,Amasa Parker,Parker,Amasa,Democrat,house,NY,20.0
P000133,William Patterson,Patterson,William,Whig,house,NY,29.0
P000140,John Patton,Patton,John,Democrat,house,VA,13.0
P000297,Lancelot Phelps,Phelps,Lancelot,Democrat,house,CT,5.0
P000312,Stephen Phillips,Phillips,Stephen,Whig,house,MA,2.0
P000472,"David, Potts",Potts,"David,",Anti Masonic,house,PA,4.0
P000511,Seargent Prentiss,Prentiss,Seargent,Whig,house,MS,-1.0
R000158,Luther Reily,Reily,Luther,Democrat,house,PA,10.0
R000224,John Richardson,Richardson,John,Democrat,house,SC,8.0
R000323,John Robertson,Robertson,John,Whig,house,VA,11.0
R000334,Edward Robinson,Robinson,Edward,Whig,house,ME,3.0
R000507,Edward Rumsey,Rumsey,Edward,Whig,house,KY,2.0
S000093,Samuel Sawyer,Sawyer,Samuel,Whig,house,NC,1.0
S000316,Daniel Sheffer,Sheffer,Daniel,Democrat,house,PA,12.0
S000333,Matthias Shepler,Shepler,Matthias,Democrat,house,OH,18.0
S000360,Ebenezer Shields,Shields,Ebenezer,Whig,house,TN,10.0
S000399,Mark Sibley,Sibley,Mark,Whig,house,NY,26.0
S000531,Francis Smith,Smith,Francis,Democrat,house,ME,2.0
S000664,Adam Snyder,Snyder,Adam,Democrat,house,IL,1.0
S000690,William Southgate,Southgate,William,Whig,house,KY,13.0
S000725,James Spencer,Spencer,James,Democrat,house,NY,14.0
S000789,James Standifer,Standifer,James,Whig,house,TN,4.0
S000965,William Stone,Stone,William,Whig,house,TN,4.0
S001032,Archibald Stuart,Stuart,Archibald,Democrat,house,VA,7.0
T000103,William Taylor,Taylor,William,Democrat,house,NY,23.0
T000288,Obadiah Titus,Titus,Obadiah,Democrat,house,NY,5.0
V000002,Henry Vail,Vail,Henry,Democrat,house,NY,9.0
V000030,Abraham Vanderveer,Vanderveer,Abraham,Democrat,house,NY,2.0
W000241,Taylor Webster,Webster,Taylor,Democrat,house,OH,2.0
W000247,Joseph Weeks,Weeks,Joseph,Democrat,house,NH,-1.0
W000431,Elisha Whittlesey,Whittlesey,Elisha,Whig,house,OH,16.0
