doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20006412,Cooper,Jim,P,TN05,1/4/2017,2017-01-04,Jim Cooper,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006412.pdf
20006723,Crist,Charlie Joseph,P,FL13,3/6/2017,2017-03-06,Charlie Joseph Crist,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006723.pdf
20006954,Crist,Charlie Joseph,P,FL13,3/23/2017,2017-03-23,Charlie Joseph Crist,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006954.pdf
9110616,Culberson,John Abney,P,TX07,4/6/2017,2017-04-06,John Abney Culberson,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110616.pdf
9111345,Culberson,John Abney,P,TX07,6/27/2017,2017-06-27,John Abney Culberson,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111345.pdf
20007382,Curbelo,Carlos,P,FL26,6/1/2017,2017-06-01,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007382.pdf
20007620,Curbelo,Carlos,P,FL26,7/13/2017,2017-07-13,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007620.pdf
20007737,Curbelo,Carlos,P,FL26,8/4/2017,2017-08-04,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf
20007872,Curbelo,Carlos,P,FL26,8/21/2017,2017-08-21,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007872.pdf
20008049,Curbelo,Carlos,P,FL26,9/18/2017,2017-09-18,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008049.pdf
20008139,Curbelo,Carlos,P,FL26,10/3/2017,2017-10-03,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008139.pdf
20008330,Curbelo,Carlos,P,FL26,11/3/2017,2017-11-03,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008330.pdf
20008569,Curbelo,Carlos,P,FL26,12/14/2017,2017-12-14,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008569.pdf
20006516,Curbelo,Carlos Mr,P,FL26,1/10/2017,2017-01-10,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006516.pdf
20006644,Curbelo,Carlos Mr,P,FL26,1/31/2017,2017-01-31,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006644.pdf
20006715,Curbelo,Carlos Mr,P,FL26,2/7/2017,2017-02-07,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006715.pdf
20006840,Curbelo,Carlos Mr,P,FL26,3/2/2017,2017-03-02,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006840.pdf
20006994,Curbelo,Carlos Mr,P,FL26,4/3/2017,2017-04-03,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006994.pdf
20007018,Curbelo,Carlos Mr,P,FL26,4/6/2017,2017-04-06,Carlos Mr Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007018.pdf
20007684,Davis,Susan A.,P,CA53,7/31/2017,2017-07-31,Susan A. Davis,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007684.pdf
20008065,Davis,Susan A.,P,CA53,9/26/2017,2017-09-26,Susan A. Davis,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008065.pdf
20008319,Davis,Susan A.,P,CA53,11/16/2017,2017-11-16,Susan A. Davis,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008319.pdf
