bioguide,date,sens,cause,n
T000483,2021-08-13,apparue,premiere,9
T000483,2021-08-13,apparue,residuel,1
T000483,2021-08-13,disparue,nom,37
T000483,2021-08-13,disparue,residuel,5
T000483,2022-05-16,apparue,nom,63
T000483,2022-05-16,apparue,residuel,1
T000483,2022-05-16,disparue,nom,29
T000483,2022-05-16,disparue,residuel,30
T000483,2023-05-15,apparue,nom,43
T000483,2023-05-15,apparue,residuel,2
T000483,2023-05-15,disparue,nom,54
T000483,2023-05-15,disparue,residuel,16
T000483,2024-05-15,apparue,nom,25
T000483,2024-05-15,apparue,premiere,6
T000483,2024-05-15,apparue,residuel,8
T000483,2024-05-15,disparue,nom,66
T000483,2024-05-15,disparue,residuel,2
T000483,2025-04-18,apparue,nom,28
T000483,2025-04-18,apparue,premiere,1
T000483,2025-04-18,apparue,type_photo,3
T000483,2025-04-18,disparue,nom,44
T000483,2025-04-18,disparue,type_photo,3
T000483,2026-02-27,apparue,nom,33
T000483,2026-02-27,apparue,premiere,3
T000483,2026-02-27,apparue,type_photo,1
T000483,2026-02-27,disparue,nom,33
T000483,2026-02-27,disparue,type_photo,3
T000484,2019-07-07,apparue,nom,4
T000484,2019-07-07,disparue,nom,1
T000484,2020-08-11,apparue,nom,3
T000484,2020-08-11,apparue,premiere,1
T000484,2020-08-11,disparue,nom,3
T000484,2021-02-03,apparue,nom,2
T000484,2021-02-03,disparue,nom,2
T000486,2023-06-06,apparue,nom,2
T000486,2023-06-06,disparue,nom,2
T000486,2024-07-15,apparue,premiere,1
T000486,2024-07-15,disparue,nom,1
T000486,2025-08-13,apparue,nom,12
T000486,2025-08-13,apparue,premiere,7
T000486,2025-08-13,disparue,nom,16
T000486,2025-08-13,disparue,residuel,13
T000487,2023-08-13,apparue,nom,19
T000487,2023-08-13,apparue,premiere,25
T000487,2023-08-13,disparue,nom,7
T000487,2024-08-09,apparue,nom,2
T000487,2024-08-09,apparue,premiere,1
T000487,2024-08-09,apparue,type_photo,1
T000487,2024-08-09,disparue,nom,16
T000487,2024-08-09,disparue,type_photo,3
T000487,2025-08-11,apparue,nom,1
T000487,2025-08-11,apparue,residuel,3
T000487,2025-08-11,disparue,residuel,1
T000488,2023-09-27,apparue,nom,8
T000488,2023-09-27,apparue,premiere,40
T000488,2023-09-27,apparue,type_photo,10
T000488,2023-09-27,disparue,nom,41
T000488,2024-08-13,apparue,nom,19
T000488,2024-08-13,apparue,premiere,1
T000488,2024-08-13,apparue,type_photo,10
T000488,2024-08-13,disparue,nom,2
T000488,2024-08-13,disparue,type_photo,32
T000488,2025-08-11,apparue,nom,27
T000488,2025-08-11,apparue,premiere,3
T000488,2025-08-11,disparue,nom,17
T000488,2025-08-11,disparue,residuel,23
T000490,2024-03-21,apparue,nom,23
T000490,2024-03-21,apparue,premiere,45
T000490,2024-03-21,disparue,nom,2
T000490,2024-08-13,apparue,nom,1
T000490,2024-08-13,apparue,premiere,3
T000490,2024-08-13,disparue,nom,2
T000490,2024-08-13,disparue,residuel,8
T000490,2025-05-15,apparue,nom,6
T000490,2025-05-15,apparue,premiere,3
T000490,2025-05-15,apparue,type_photo,6
T000490,2025-05-15,disparue,nom,8
T000490,2025-05-15,disparue,type_photo,21
T000490,2026-05-15,apparue,nom,15
T000490,2026-05-15,apparue,premiere,9
T000490,2026-05-15,apparue,type_photo,2
T000490,2026-05-15,disparue,nom,16
T000490,2026-05-15,disparue,type_photo,19
T000491,2018-06-13,apparue,nom,21
T000491,2018-06-13,apparue,premiere,21
T000491,2018-06-13,disparue,nom,21
T000491,2018-06-13,disparue,residuel,17
T000491,2024-01-26,apparue,nom,25
T000491,2024-01-26,apparue,premiere,8
T000491,2024-01-26,disparue,nom,22
T000491,2024-01-26,disparue,residuel,52
T000491,2024-08-09,apparue,nom,11
T000491,2024-08-09,apparue,premiere,4
T000491,2024-08-09,disparue,nom,8
T000491,2024-08-09,disparue,residuel,2
T000491,2025-08-10,apparue,nom,15
T000491,2025-08-10,apparue,premiere,12
T000491,2025-08-10,apparue,type_photo,2
T000491,2025-08-10,disparue,nom,14
T000491,2025-08-10,disparue,type_photo,1
U000031,2016-06-13,apparue,nom,117
U000031,2016-06-13,apparue,premiere,13
U000031,2016-06-13,apparue,residuel,5
U000031,2016-06-13,disparue,nom,122
U000031,2016-06-13,disparue,residuel,9
U000031,2017-06-30,apparue,nom,62
U000031,2017-06-30,apparue,premiere,57
U000031,2017-06-30,apparue,residuel,7
U000031,2017-06-30,disparue,nom,131
U000031,2017-06-30,disparue,residuel,16
U000031,2018-07-26,apparue,nom,96
U000031,2018-07-26,apparue,premiere,32
U000031,2018-07-26,apparue,residuel,5
U000031,2018-07-26,disparue,nom,97
U000031,2018-07-26,disparue,residuel,95
U000031,2019-06-19,apparue,nom,97
U000031,2019-06-19,apparue,premiere,43
U000031,2019-06-19,apparue,residuel,23
U000031,2019-06-19,disparue,nom,109
U000031,2019-06-19,disparue,residuel,44
U000031,2020-08-20,apparue,nom,137
U000031,2020-08-20,apparue,premiere,14
U000031,2020-08-20,apparue,residuel,8
U000031,2020-08-20,disparue,nom,108
U000031,2020-08-20,disparue,residuel,65
U000031,2021-08-16,apparue,nom,146
U000031,2021-08-16,apparue,premiere,9
U000031,2021-08-16,apparue,residuel,17
U000031,2021-08-16,disparue,nom,134
U000031,2021-08-16,disparue,residuel,24
U000031,2022-07-21,apparue,nom,133
U000031,2022-07-21,apparue,premiere,13
U000031,2022-07-21,apparue,residuel,13
U000031,2022-07-21,disparue,nom,146
U000031,2022-07-21,disparue,residuel,22
U000031,2023-05-04,apparue,nom,151
U000031,2023-05-04,apparue,premiere,4
U000031,2023-05-04,apparue,type_photo,10
U000031,2023-05-04,disparue,nom,136
U000031,2023-05-04,disparue,type_photo,26
U000040,2018-05-13,apparue,nom,1
U000040,2018-05-13,disparue,nom,1
U000040,2019-05-14,apparue,nom,1
U000040,2019-05-14,disparue,nom,1
U000040,2019-05-14,disparue,type_photo,1
U000040,2020-08-13,apparue,nom,1
U000040,2020-08-13,apparue,premiere,3
U000040,2020-08-13,disparue,nom,2
U000040,2021-08-13,apparue,premiere,1
U000040,2022-05-16,apparue,premiere,1
U000040,2022-05-16,disparue,residuel,1
U000040,2023-05-15,apparue,nom,2
U000040,2023-05-15,apparue,premiere,2
U000040,2024-05-15,apparue,nom,1
U000040,2025-08-07,apparue,nom,1
U000040,2026-05-13,apparue,nom,1
U000040,2026-05-13,apparue,residuel,1
U000040,2026-05-13,disparue,nom,2
U000040,2026-05-13,disparue,residuel,1
V000081,2018-05-15,apparue,nom,1
V000081,2018-05-15,disparue,nom,1
V000081,2019-10-28,apparue,nom,1
V000081,2019-10-28,disparue,nom,1
V000081,2024-05-13,apparue,nom,1
V000081,2024-05-13,disparue,nom,1
V000081,2024-05-13,disparue,type_photo,1
V000108,2017-05-04,apparue,nom,2
V000108,2017-05-04,disparue,nom,2
V000108,2018-05-09,apparue,nom,18
V000108,2018-05-09,apparue,premiere,10
V000108,2018-05-09,disparue,nom,17
V000108,2019-05-08,apparue,nom,12
V000108,2019-05-08,apparue,residuel,2
V000108,2019-05-08,disparue,nom,3
V000108,2019-05-08,disparue,residuel,1
V000108,2020-08-13,apparue,nom,4
V000108,2020-08-13,apparue,residuel,3
V000108,2020-08-13,disparue,nom,12
V000108,2020-08-13,disparue,residuel,1
V000108,2021-01-25,apparue,type_photo,1
V000108,2021-01-25,disparue,nom,6
V000108,2021-01-25,disparue,type_photo,2
V000128,2016-05-16,apparue,nom,9
V000128,2016-05-16,apparue,premiere,2
V000128,2016-05-16,apparue,residuel,1
V000128,2016-05-16,disparue,nom,13
V000129,2016-05-16,apparue,nom,2
V000129,2016-05-16,apparue,premiere,1
V000129,2016-05-16,disparue,nom,3
V000129,2017-05-15,apparue,nom,2
V000129,2017-05-15,disparue,nom,3
V000129,2018-06-12,apparue,nom,1
V000129,2018-06-12,disparue,nom,2
V000130,2016-05-05,apparue,nom,9
V000130,2016-05-05,disparue,nom,9
V000130,2016-05-05,disparue,residuel,1
V000130,2017-05-10,apparue,nom,6
V000130,2017-05-10,apparue,premiere,1
V000130,2017-05-10,disparue,nom,15
V000130,2017-05-10,disparue,residuel,1
V000130,2018-05-06,apparue,nom,3
V000130,2018-05-06,disparue,nom,22
V000130,2018-05-06,disparue,type_photo,2
V000130,2018-06-14,apparue,nom,10
V000130,2018-06-14,apparue,type_photo,2
V000130,2018-06-14,disparue,nom,3
V000130,2019-05-13,apparue,nom,2
V000130,2019-05-13,disparue,nom,2
V000130,2019-05-13,disparue,residuel,2
V000130,2020-08-07,apparue,nom,5
V000130,2020-08-07,disparue,nom,6
V000130,2021-07-22,apparue,nom,3
V000130,2021-07-22,disparue,nom,4
V000130,2022-05-13,apparue,nom,2
V000130,2022-05-13,disparue,nom,2
V000130,2022-05-13,disparue,residuel,1
V000130,2023-05-02,apparue,nom,1
V000130,2023-05-02,disparue,nom,1
V000130,2024-05-15,apparue,nom,1
V000130,2024-05-15,apparue,premiere,1
V000130,2024-05-15,disparue,nom,2
V000130,2025-05-13,apparue,nom,2
V000130,2025-05-13,disparue,nom,1
V000130,2026-01-31,apparue,nom,1
V000130,2026-01-31,disparue,nom,8
V000130,2026-01-31,disparue,type_photo,1
V000130,2026-05-11,apparue,nom,7
V000130,2026-05-11,apparue,type_photo,1
V000130,2026-05-11,disparue,nom,1
V000131,2016-07-13,apparue,nom,7
V000131,2016-07-13,apparue,premiere,16
V000131,2016-07-13,disparue,nom,24
V000131,2017-08-11,apparue,nom,1
V000131,2017-08-11,apparue,premiere,4
V000131,2017-08-11,apparue,residuel,1
V000131,2017-08-11,disparue,nom,4
V000131,2017-08-11,disparue,residuel,1
V000131,2018-05-15,apparue,nom,4
V000131,2018-05-15,disparue,nom,4
V000131,2019-07-10,apparue,nom,1
V000131,2019-07-10,disparue,nom,1
V000131,2019-07-10,disparue,residuel,1
V000131,2022-05-16,apparue,nom,1
V000131,2022-05-16,disparue,residuel,5
V000131,2023-05-15,apparue,premiere,1
V000131,2023-05-15,apparue,residuel,1
V000131,2023-05-15,disparue,nom,2
V000131,2023-05-15,disparue,residuel,4
V000131,2024-08-13,apparue,premiere,9
V000131,2024-08-13,disparue,nom,2
V000131,2024-08-13,disparue,residuel,2
V000131,2025-05-14,apparue,nom,2
V000131,2025-05-14,disparue,residuel,1
V000131,2026-06-10,apparue,nom,1
V000131,2026-06-10,apparue,premiere,1
V000131,2026-06-10,apparue,residuel,1
V000132,2016-08-12,apparue,nom,15
V000132,2016-08-12,disparue,nom,12
V000132,2016-08-12,disparue,residuel,2
V000132,2017-08-11,apparue,nom,14
V000132,2017-08-11,apparue,residuel,1
V000132,2017-08-11,disparue,nom,13
V000132,2017-08-11,disparue,residuel,1
V000132,2018-08-10,apparue,nom,13
V000132,2018-08-10,disparue,nom,17
V000132,2018-08-10,disparue,residuel,1
V000132,2019-08-12,apparue,nom,13
V000132,2019-08-12,disparue,nom,13
V000132,2020-08-13,apparue,nom,13
V000132,2020-08-13,disparue,nom,13
V000132,2021-08-12,apparue,nom,11
V000132,2021-08-12,apparue,residuel,1
V000132,2021-08-12,disparue,nom,12
V000132,2022-04-29,apparue,nom,12
V000132,2022-04-29,disparue,nom,12
V000133,2018-05-23,apparue,nom,11
V000133,2018-05-23,apparue,premiere,1
V000133,2018-05-23,disparue,nom,13
V000133,2019-05-15,apparue,nom,1
V000133,2019-05-15,disparue,nom,1
V000133,2020-05-29,apparue,nom,3
V000133,2020-05-29,disparue,nom,4
V000133,2021-07-28,apparue,nom,6
V000133,2021-07-28,disparue,nom,10
V000133,2021-07-28,disparue,residuel,1
V000133,2022-06-08,apparue,nom,5
V000133,2022-06-08,apparue,premiere,1
V000133,2022-06-08,disparue,nom,4
V000133,2023-05-10,apparue,nom,4
V000133,2023-05-10,disparue,nom,3
V000133,2023-05-10,disparue,residuel,1
V000133,2024-05-15,apparue,nom,2
V000133,2024-05-15,disparue,nom,3
V000133,2025-05-15,apparue,nom,4
V000133,2025-05-15,disparue,nom,4
V000133,2026-05-14,apparue,nom,7
V000133,2026-05-14,disparue,nom,6
V000134,2023-08-11,disparue,type_photo,1
V000134,2024-07-11,apparue,nom,4
V000134,2024-07-11,apparue,premiere,7
V000134,2024-07-11,disparue,nom,3
V000135,2021-08-12,apparue,nom,2
V000135,2021-08-12,apparue,premiere,1
V000135,2021-08-12,disparue,nom,3
V000135,2022-06-15,apparue,nom,1
V000135,2022-06-15,disparue,residuel,1
V000135,2024-07-12,apparue,nom,1
V000136,2022-05-15,apparue,nom,3
V000136,2022-05-15,disparue,nom,1
V000136,2022-05-15,disparue,residuel,1
V000136,2023-08-13,apparue,nom,4
V000136,2023-08-13,disparue,nom,3
V000136,2025-05-14,disparue,nom,1
V000138,2024-08-13,apparue,nom,1
V000138,2024-08-13,apparue,premiere,2
V000138,2024-08-13,disparue,residuel,5
V000138,2025-07-31,apparue,nom,5
V000138,2025-07-31,apparue,premiere,3
V000138,2025-07-31,apparue,type_photo,1
V000138,2025-07-31,disparue,nom,8
V000138,2025-07-31,disparue,type_photo,1
V000139,2026-06-15,apparue,nom,12
V000139,2026-06-15,apparue,premiere,11
V000139,2026-06-15,disparue,nom,9
V000139,2026-06-15,disparue,type_photo,5
W000187,2018-05-15,apparue,nom,13
W000187,2018-05-15,disparue,nom,12
W000187,2020-08-13,apparue,nom,6
W000187,2020-08-13,disparue,nom,6
W000187,2021-08-13,apparue,nom,1
W000187,2022-07-21,disparue,residuel,1
W000187,2023-08-30,apparue,nom,1
W000187,2023-08-30,disparue,nom,1
W000413,2016-06-14,apparue,premiere,3
W000413,2016-06-14,apparue,residuel,3
W000413,2016-06-14,disparue,residuel,19
W000413,2016-10-20,apparue,nom,3
W000413,2016-10-20,apparue,premiere,15
W000413,2016-10-20,apparue,type_photo,3
W000413,2016-10-20,disparue,nom,1
W000413,2016-10-20,disparue,type_photo,4
W000788,2023-05-15,apparue,nom,2
W000788,2024-08-13,apparue,nom,1
W000788,2024-08-13,disparue,residuel,1
W000788,2025-08-13,apparue,nom,4
W000788,2025-08-13,disparue,nom,3
W000788,2025-08-13,disparue,residuel,1
W000791,2016-05-16,apparue,nom,10
W000791,2016-05-16,disparue,nom,8
W000791,2016-05-16,disparue,residuel,1
W000791,2017-05-15,disparue,nom,2
W000791,2018-05-15,apparue,nom,31
W000791,2018-05-15,disparue,nom,30
W000791,2019-05-15,apparue,nom,2
W000791,2019-05-15,disparue,nom,3
W000791,2020-08-13,apparue,nom,1
W000791,2021-01-28,apparue,nom,1
W000791,2021-01-28,disparue,nom,1
W000795,2016-05-16,disparue,nom,1
W000795,2017-05-25,apparue,nom,8
W000795,2017-05-25,disparue,nom,9
W000795,2018-05-10,apparue,nom,8
W000795,2018-05-10,disparue,nom,8
W000795,2022-05-05,apparue,nom,7
W000795,2022-05-05,disparue,nom,8
W000795,2022-05-05,disparue,residuel,1
W000795,2023-04-12,disparue,nom,1
W000795,2026-05-05,disparue,nom,1
W000796,2016-08-12,apparue,nom,5
W000796,2016-08-12,disparue,nom,14
W000796,2017-01-26,apparue,nom,1
W000796,2017-01-26,disparue,nom,2
W000797,2016-08-04,apparue,nom,6
W000797,2016-08-04,apparue,residuel,1
W000797,2016-08-04,disparue,nom,12
W000797,2016-08-04,disparue,residuel,7
W000797,2017-08-11,apparue,nom,5
W000797,2017-08-11,apparue,premiere,2
W000797,2017-08-11,apparue,residuel,2
W000797,2017-08-11,disparue,nom,5
W000797,2017-08-11,disparue,residuel,2
W000797,2018-08-02,apparue,nom,7
W000797,2018-08-02,apparue,premiere,4
W000797,2018-08-02,apparue,residuel,2
W000797,2018-08-02,disparue,nom,7
W000797,2018-08-02,disparue,residuel,1
W000797,2019-08-09,apparue,nom,1
W000797,2019-08-09,apparue,premiere,1
W000797,2019-08-09,apparue,residuel,2
W000797,2019-08-09,disparue,nom,1
W000797,2019-08-09,disparue,residuel,3
W000797,2020-08-13,apparue,nom,1
W000797,2020-08-13,apparue,premiere,1
W000797,2020-08-13,disparue,residuel,3
W000797,2021-08-13,apparue,premiere,4
W000797,2021-08-13,apparue,residuel,1
W000797,2021-08-13,disparue,nom,3
W000797,2021-08-13,disparue,residuel,7
W000797,2022-08-12,apparue,nom,2
W000797,2022-08-12,apparue,premiere,4
W000797,2022-08-12,disparue,residuel,5
W000797,2023-08-11,apparue,nom,1
W000797,2023-08-11,apparue,residuel,2
W000797,2023-08-11,disparue,nom,1
W000797,2023-08-11,disparue,residuel,2
W000797,2024-08-13,apparue,residuel,1
W000797,2024-08-13,disparue,nom,1
W000797,2024-08-13,disparue,residuel,6
W000797,2025-08-13,apparue,premiere,11
W000797,2025-08-13,apparue,residuel,1
W000797,2025-08-13,disparue,residuel,7
W000798,2016-05-16,apparue,nom,5
W000798,2016-05-16,apparue,premiere,1
W000798,2016-05-16,disparue,nom,8
W000798,2017-05-10,apparue,nom,6
W000798,2017-05-10,disparue,nom,1
W000798,2018-05-09,apparue,nom,15
W000798,2018-05-09,disparue,nom,15
W000798,2019-05-06,apparue,nom,1
W000798,2020-06-03,apparue,nom,14
W000798,2020-06-03,disparue,nom,3
W000798,2021-08-11,apparue,nom,13
W000798,2021-08-11,disparue,nom,20
W000798,2021-08-11,disparue,residuel,1
W000798,2022-07-08,apparue,nom,12
W000798,2022-07-08,disparue,nom,11
W000798,2022-07-08,disparue,residuel,1
W000798,2023-06-29,apparue,nom,13
W000798,2023-06-29,apparue,premiere,1
W000798,2023-06-29,disparue,nom,16
W000798,2023-06-29,disparue,residuel,1
W000798,2024-05-14,apparue,nom,2
W000798,2024-05-14,apparue,premiere,11
W000798,2024-05-14,disparue,nom,16
W000798,2024-05-14,disparue,residuel,1
W000798,2025-04-29,apparue,nom,3
W000798,2025-04-29,apparue,premiere,1
W000798,2025-04-29,apparue,residuel,7
W000798,2025-04-29,disparue,nom,3
W000798,2025-04-29,disparue,residuel,20
W000798,2026-05-13,apparue,nom,4
W000798,2026-05-13,apparue,premiere,14
W000798,2026-05-13,disparue,nom,2
W000798,2026-05-13,disparue,residuel,10
W000799,2017-05-12,apparue,nom,5
W000799,2017-05-12,disparue,nom,3
W000799,2018-05-15,apparue,nom,5
W000799,2018-05-15,disparue,nom,5
W000800,2016-05-16,apparue,nom,61
W000800,2016-05-16,apparue,premiere,9
W000800,2016-05-16,apparue,residuel,8
W000800,2016-05-16,disparue,nom,47
W000800,2016-05-16,disparue,residuel,16
W000800,2017-05-15,apparue,nom,69
W000800,2017-05-15,apparue,premiere,4
W000800,2017-05-15,apparue,residuel,4
W000800,2017-05-15,disparue,nom,70
W000800,2017-05-15,disparue,residuel,32
W000800,2018-05-15,apparue,nom,96
W000800,2018-05-15,apparue,premiere,9
W000800,2018-05-15,apparue,residuel,6
W000800,2018-05-15,disparue,nom,97
W000800,2018-05-15,disparue,residuel,8
W000800,2019-05-15,apparue,nom,49
W000800,2019-05-15,apparue,premiere,7
W000800,2019-05-15,apparue,residuel,7
W000800,2019-05-15,disparue,nom,59
W000800,2019-05-15,disparue,residuel,22
W000800,2020-08-12,apparue,nom,39
W000800,2020-08-12,apparue,premiere,22
W000800,2020-08-12,apparue,residuel,10
W000800,2020-08-12,disparue,nom,73
W000800,2020-08-12,disparue,residuel,34
W000800,2021-08-12,apparue,nom,31
W000800,2021-08-12,apparue,premiere,14
W000800,2021-08-12,apparue,residuel,6
W000800,2021-08-12,disparue,nom,42
W000800,2021-08-12,disparue,residuel,26
W000800,2022-08-13,apparue,nom,22
W000800,2022-08-13,apparue,premiere,22
W000800,2022-08-13,apparue,residuel,20
W000800,2022-08-13,disparue,nom,47
W000800,2022-08-13,disparue,residuel,14
W000804,2016-08-01,apparue,nom,77
W000804,2016-08-01,apparue,premiere,5
W000804,2016-08-01,apparue,residuel,2
W000804,2016-08-01,disparue,nom,64
W000804,2016-08-01,disparue,residuel,4
W000804,2017-06-08,apparue,nom,24
W000804,2017-06-08,apparue,premiere,13
W000804,2017-06-08,apparue,residuel,3
W000804,2017-06-08,disparue,nom,47
W000804,2017-06-08,disparue,residuel,8
W000804,2018-05-16,apparue,nom,68
W000804,2018-05-16,apparue,premiere,5
W000804,2018-05-16,apparue,residuel,2
W000804,2018-05-16,disparue,nom,83
W000804,2018-05-16,disparue,residuel,16
W000804,2019-06-12,apparue,nom,41
W000804,2019-06-12,apparue,premiere,5
W000804,2019-06-12,apparue,residuel,4
W000804,2019-06-12,disparue,nom,44
W000804,2019-06-12,disparue,residuel,3
W000804,2020-08-13,apparue,nom,38
W000804,2020-08-13,apparue,premiere,1
W000804,2020-08-13,apparue,residuel,9
W000804,2020-08-13,disparue,nom,31
W000804,2020-08-13,disparue,residuel,21
W000804,2021-08-24,apparue,nom,8
W000804,2021-08-24,apparue,premiere,14
W000804,2021-08-24,apparue,residuel,5
W000804,2021-08-24,disparue,nom,33
W000804,2021-08-24,disparue,residuel,12
W000804,2022-05-14,apparue,nom,17
W000804,2022-05-14,apparue,premiere,3
W000804,2022-05-14,apparue,residuel,12
W000804,2022-05-14,disparue,nom,20
W000804,2022-05-14,disparue,residuel,29
W000804,2023-08-13,apparue,nom,17
W000804,2023-08-13,apparue,premiere,33
W000804,2023-08-13,apparue,residuel,12
W000804,2023-08-13,disparue,nom,66
W000804,2023-08-13,disparue,residuel,27
W000804,2024-08-13,apparue,nom,11
W000804,2024-08-13,apparue,premiere,10
W000804,2024-08-13,apparue,residuel,13
W000804,2024-08-13,disparue,nom,8
W000804,2024-08-13,disparue,residuel,32
W000804,2025-08-13,apparue,nom,5
W000804,2025-08-13,apparue,premiere,7
W000804,2025-08-13,apparue,residuel,5
W000804,2025-08-13,disparue,nom,7
W000804,2025-08-13,disparue,residuel,4
W000806,2017-05-12,apparue,nom,1
W000806,2017-05-12,disparue,nom,1
W000806,2018-05-14,apparue,nom,6
W000806,2018-05-14,disparue,nom,5
W000806,2019-05-15,apparue,nom,1
W000806,2019-05-15,disparue,nom,1
W000806,2020-08-11,apparue,nom,5
W000806,2020-08-11,apparue,premiere,1
W000806,2020-08-11,disparue,nom,2
W000806,2021-07-06,apparue,nom,1
W000806,2021-07-06,disparue,residuel,1
W000806,2022-05-31,apparue,nom,4
W000806,2022-05-31,disparue,nom,4
W000806,2022-05-31,disparue,residuel,1
W000806,2023-08-03,apparue,nom,2
W000806,2023-08-03,disparue,nom,2
W000806,2024-06-12,apparue,nom,4
W000806,2024-06-12,disparue,nom,2
W000806,2025-04-22,apparue,nom,1
W000806,2025-04-22,apparue,residuel,1
W000806,2025-04-22,disparue,nom,1
W000806,2026-06-01,apparue,premiere,1
W000806,2026-06-01,disparue,nom,3
W000808,2017-07-12,disparue,nom,1
W000808,2018-08-09,apparue,nom,7
W000808,2018-08-09,disparue,nom,7
W000808,2022-05-16,apparue,nom,2
W000808,2022-05-16,disparue,nom,2
W000808,2022-05-16,disparue,residuel,1
W000809,2016-05-13,apparue,nom,3
W000809,2016-05-13,disparue,nom,1
W000809,2017-05-11,disparue,nom,1
W000809,2018-05-14,apparue,nom,8
W000809,2018-05-14,disparue,nom,8
