bioguide_id,last_name,first_name,official_full,nickname,party,chamber,state,district,declarant_name,name_variants,committee_membership,committees_key_flag
B000890,Broomfield,William,,,Republican,house,MI,18.0,William Broomfield,"[""William Broomfield""]",[],False
B000919,Brown,George,,Hank,Republican,senate,CO,,George Brown,"[""George Brown"", ""Hank Brown""]",[],False
B000971,Bruce,Terry,,,Democrat,house,IL,19.0,Terry Bruce,"[""Terry Bruce""]",[],False
B001172,Bustamante,Albert,,,Democrat,house,TX,23.0,Albert Bustamante,"[""Albert Bustamante""]",[],False
B001220,Byron,Beverly,,,Democrat,house,MD,6.0,Beverly Byron,"[""Beverly Byron""]",[],False
C000293,Chandler,Rodney,,,Republican,house,WA,8.0,Rodney Chandler,"[""Rodney Chandler""]",[],False
C000598,Cohen,William,,,Republican,senate,ME,,William Cohen,"[""William Cohen""]",[],False
C000618,Coleman,Earl,,,Republican,house,MO,6.0,Earl Coleman,"[""Earl Coleman""]",[],False
C000646,Colorado,Antonio,,,Democrat,house,PR,0.0,Antonio Colorado,"[""Antonio Colorado""]",[],False
C000709,Conte,Silvio,,,Republican,house,MA,1.0,Silvio Conte,"[""Silvio Conte""]",[],False
C000807,Coughlin,Robert,,,Republican,house,PA,13.0,Robert Coughlin,"[""Robert Coughlin""]",[],False
C000836,Cox,John,,,Democrat,house,IL,16.0,John Cox,"[""John Cox""]",[],False
D000044,Dannemeyer,William,,,Republican,house,CA,39.0,William Dannemeyer,"[""William Dannemeyer""]",[],False
D000131,Davis,Robert,,,Republican,house,MI,11.0,Robert Davis,"[""Robert Davis""]",[],False
D000326,Dickinson,William,,,Republican,house,AL,2.0,William Dickinson,"[""William Dickinson""]",[],False
D000416,Donnelly,Brian,,,Democrat,house,MA,11.0,Brian Donnelly,"[""Brian Donnelly""]",[],False
D000471,Downey,Thomas,,,Democrat,house,NY,2.0,Thomas Downey,"[""Thomas Downey""]",[],False
D000586,Dwyer,Bernard,,,Democrat,house,NJ,6.0,Bernard Dwyer,"[""Bernard Dwyer""]",[],False
D000592,Dymally,Mervyn,,,Democrat,house,CA,31.0,Mervyn Dymally,"[""Mervyn Dymally""]",[],False
E000013,Early,Joseph,,,Democrat,house,MA,3.0,Joseph Early,"[""Joseph Early""]",[],False
E000031,Eckart,Dennis,,,Democrat,house,OH,11.0,Dennis Eckart,"[""Dennis Eckart""]",[],False
E000077,Edwards,Marvin,,Mickey,Republican,house,OK,5.0,Marvin Edwards,"[""Marvin Edwards"", ""Mickey Edwards""]",[],False
E000201,Erdreich,Ben,,,Democrat,house,AL,6.0,Ben Erdreich,"[""Ben Erdreich""]",[],False
E000284,Exon,J.,,,Democrat,senate,NE,,J. Exon,"[""J. Exon""]",[],False
F000041,Fascell,Dante,,,Democrat,house,FL,19.0,Dante Fascell,"[""Dante Fascell""]",[],False
F000059,Feighan,Edward,,,Democrat,house,OH,19.0,Edward Feighan,"[""Edward Feighan""]",[],False
F000435,Fuster,Jaime,,,Democrat,house,PR,0.0,Jaime Fuster,"[""Jaime Fuster""]",[],False
G000105,Gaydos,Joseph,,,Democrat,house,PA,20.0,Joseph Gaydos,"[""Joseph Gaydos""]",[],False
G000321,Gore,Albert,,,Democrat,senate,TN,,Albert Gore,"[""Albert Gore""]",[],False
G000402,Gray,William,,,Democrat,house,PA,2.0,William Gray,"[""William Gray""]",[],False
G000417,Green,Sedgwick,,Bill,Republican,house,NY,15.0,Sedgwick Green,"[""Bill Green"", ""Sedgwick Green""]",[],False
G000511,Guarini,Frank,,,Democrat,house,NJ,14.0,Frank Guarini,"[""Frank Guarini""]",[],False
H000124,Hammerschmidt,John,,,Republican,house,AR,3.0,John Hammerschmidt,"[""John Hammerschmidt""]",[],False
H000236,Harris,Claude,,,Democrat,house,AL,7.0,Claude Harris,"[""Claude Harris""]",[],False
H000340,Hatcher,Charles,,,Democrat,house,GA,2.0,Charles Hatcher,"[""Charles Hatcher""]",[],False
H000343,Hatfield,Mark,,,Republican,senate,OR,,Mark Hatfield,"[""Mark Hatfield""]",[],False
H000388,Hayes,Charles,,,Democrat,house,IL,1.0,Charles Hayes,"[""Charles Hayes""]",[],False
H000445,Heflin,Howell,,,Democrat,senate,AL,,Howell Heflin,"[""Howell Heflin""]",[],False
H000547,Hertel,Dennis,,,Democrat,house,MI,14.0,Dennis Hertel,"[""Dennis Hertel""]",[],False
H000729,Holloway,Clyde,,,Republican,house,LA,8.0,Clyde Holloway,"[""Clyde Holloway""]",[],False
H000776,Hopkins,Larry,,,Republican,house,KY,6.0,Larry Hopkins,"[""Larry Hopkins""]",[],False
H000788,Horn,Joan,,,Democrat,house,MO,2.0,Joan Horn,"[""Joan Horn""]",[],False
H000797,Horton,Frank,,,Republican,house,NY,29.0,Frank Horton,"[""Frank Horton""]",[],False
H000878,Hubbard,Carroll,,,Democrat,house,KY,1.0,Carroll Hubbard,"[""Carroll Hubbard""]",[],False
H000901,Huckaby,Thomas,,,Democrat,house,LA,5.0,Thomas Huckaby,"[""Thomas Huckaby""]",[],False
I000029,Ireland,Andrew,,Andy,Republican,house,FL,10.0,Andrew Ireland,"[""Andrew Ireland"", ""Andy Ireland""]",[],False
J000047,James,Craig,,,Republican,house,FL,4.0,Craig James,"[""Craig James""]",[],False
J000083,Jenkins,Edgar,,Ed,Democrat,house,GA,9.0,Edgar Jenkins,"[""Ed Jenkins"", ""Edgar Jenkins""]",[],False
J000189,Johnston,John,,,Democrat,senate,LA,,John Johnston,"[""John Johnston""]",[],False
J000211,Jones,Ben,,,Democrat,house,GA,4.0,Ben Jones,"[""Ben Jones""]",[],False
J000256,Jones,Walter,,,Democrat,house,NC,1.0,Walter Jones,"[""Walter Jones""]",[],False
J000265,Jontz,James,,,Democrat,house,IN,5.0,James Jontz,"[""James Jontz""]",[],False
K000017,Kassebaum,Nancy,,,Republican,senate,KS,,Nancy Kassebaum,"[""Nancy Kassebaum""]",[],False
K000307,Kolter,Joseph,,,Democrat,house,PA,4.0,Joseph Kolter,"[""Joseph Kolter""]",[],False
K000319,Kostmayer,Peter,,,Democrat,house,PA,8.0,Peter Kostmayer,"[""Peter Kostmayer""]",[],False
L000020,Lagomarsino,Robert,,,Republican,house,CA,19.0,Robert Lagomarsino,"[""Robert Lagomarsino""]",[],False
L000226,Lehman,William,,,Democrat,house,FL,17.0,William Lehman,"[""William Lehman""]",[],False
L000243,Lent,Norman,,,Republican-Conservative,house,NY,4.0,Norman Lent,"[""Norman Lent""]",[],False
L000264,Levine,Meldon,,,Democrat,house,CA,27.0,Meldon Levine,"[""Meldon Levine""]",[],False
L000479,Lowery,William,,,Republican,house,CA,41.0,William Lowery,"[""William Lowery""]",[],False
L000507,Luken,Charles,,,Democrat,house,OH,1.0,Charles Luken,"[""Charles Luken""]",[],False
M000041,Madigan,Edward,,,Republican,house,IL,15.0,Edward Madigan,"[""Edward Madigan""]",[],False
M000139,Marlenee,Ronald,,,Republican,house,MT,2.0,Ronald Marlenee,"[""Ronald Marlenee""]",[],False
M000174,Martin,David,,,Republican,house,NY,26.0,David Martin,"[""David Martin""]",[],False
M000264,Mavroules,Nicholas,,,Democrat,house,MA,6.0,Nicholas Mavroules,"[""Nicholas Mavroules""]",[],False
M000432,McEwen,Bob,,,Republican,house,OH,6.0,Bob McEwen,"[""Bob McEwen""]",[],False
M000458,McGrath,Raymond,,,Republican,house,NY,5.0,Raymond McGrath,"[""Raymond McGrath""]",[],False
M000473,McHugh,Matthew,,,Democrat,house,NY,28.0,Matthew McHugh,"[""Matthew McHugh""]",[],False
M000573,McMillen,Charles,,,Democrat,house,MD,4.0,Charles McMillen,"[""Charles McMillen""]",[],False
M000718,Miller,Clarence,,,Republican,house,OH,10.0,Clarence Miller,"[""Clarence Miller""]",[],False
M000736,Miller,John,,,Republican,house,WA,1.0,John Miller,"[""John Miller""]",[],False
M000881,Moody,Jim,,,Democrat,house,WI,5.0,Jim Moody,"[""Jim Moody""]",[],False
M000999,Morrison,Sidney,,,Republican,house,WA,4.0,Sidney Morrison,"[""Sidney Morrison""]",[],False
M001057,Mrazek,Robert,,,Democrat,house,NY,3.0,Robert Mrazek,"[""Robert Mrazek""]",[],False
N000003,Nagle,David,,,Democrat,house,IA,3.0,David Nagle,"[""David Nagle""]",[],False
N000094,Nichols,Richard,,,Republican,house,KS,5.0,Richard Nichols,"[""Richard Nichols""]",[],False
N000163,Nowak,Henry,,,Democrat,house,NY,33.0,Henry Nowak,"[""Henry Nowak""]",[],False
N000171,Nunn,Samuel,,,Democrat,senate,GA,,Samuel Nunn,"[""Samuel Nunn""]",[],False
O000001,Oakar,Mary,,,Democrat,house,OH,20.0,Mary Oakar,"[""Mary Oakar""]",[],False
O000069,Olin,James,,,Democrat,house,VA,6.0,James Olin,"[""James Olin""]",[],False
O000156,Owens,Douglas,,,Democrat,house,UT,2.0,Douglas Owens,"[""Douglas Owens""]",[],False
P000112,Patterson,Elizabeth,,,Democrat,house,SC,4.0,Elizabeth Patterson,"[""Elizabeth Patterson""]",[],False
P000170,Pease,Donald,,,Democrat,house,OH,13.0,Donald Pease,"[""Donald Pease""]",[],False
P000193,Pell,Claiborne,,,Democrat,senate,RI,,Claiborne Pell,"[""Claiborne Pell""]",[],False
P000229,Perkins,Carl,,,Democrat,house,KY,7.0,Carl Perkins,"[""Carl Perkins""]",[],False
P000513,Pressler,Larry,,,Republican,senate,SD,,Larry Pressler,"[""Larry Pressler""]",[],False
P000556,Pryor,David,,,Democrat,senate,AR,,David Pryor,"[""David Pryor""]",[],False
P000574,Pursell,Carl,,,Republican,house,MI,2.0,Carl Pursell,"[""Carl Pursell""]",[],False
R000080,Ray,Richard,,,Democrat,house,GA,3.0,Richard Ray,"[""Richard Ray""]",[],False
R000189,Rhodes,John,,,Republican,house,AZ,1.0,John Rhodes,"[""John Rhodes""]",[],False
R000262,Rinaldo,Matthew,,,Republican,house,NJ,7.0,Matthew Rinaldo,"[""Matthew Rinaldo""]",[],False
R000277,Ritter,Donald,,,Republican,house,PA,15.0,Donald Ritter,"[""Donald Ritter""]",[],False
R000383,Roe,Robert,,,Democrat,house,NJ,8.0,Robert Roe,"[""Robert Roe""]",[],False
R000485,Roybal,Edward,,,Democrat,house,CA,25.0,Edward Roybal,"[""Edward Roybal""]",[],False
R000543,Russo,Martin,,,Democrat,house,IL,3.0,Martin Russo,"[""Martin Russo""]",[],False
S000081,Savage,Gus,,,Democrat,house,IL,2.0,Gus Savage,"[""Gus Savage""]",[],False
S000124,Scheuer,James,,,Democrat-Liberal,house,NY,8.0,James Scheuer,"[""James Scheuer""]",[],False
S000146,Schulze,Richard,,,Republican,house,PA,5.0,Richard Schulze,"[""Richard Schulze""]",[],False
S000269,Seymour,John,,,Republican,senate,CA,,John Seymour,"[""John Seymour""]",[],False
S000407,Sikorski,Gerald,,,Democrat,house,MN,6.0,Gerald Sikorski,"[""Gerald Sikorski""]",[],False
S000423,Simon,Paul,,,Democrat,senate,IL,,Paul Simon,"[""Paul Simon""]",[],False
S000429,Simpson,Alan,,,Republican,senate,WY,,Alan Simpson,"[""Alan Simpson""]",[],False
S000479,Slaughter,Daniel,,,Republican,house,VA,7.0,Daniel Slaughter,"[""Daniel Slaughter""]",[],False
S000586,Smith,Lawrence,,,Democrat,house,FL,16.0,Lawrence Smith,"[""Lawrence Smith""]",[],False
S000673,Solarz,Stephen,,,Democrat,house,NY,13.0,Stephen Solarz,"[""Stephen Solarz""]",[],False
S000779,Staggers,Harley,,,Democrat,house,WV,2.0,Harley Staggers,"[""Harley Staggers""]",[],False
S000785,Stallings,Richard,,,Democrat,house,ID,2.0,Richard Stallings,"[""Richard Stallings""]",[],False
T000034,Tallon,Robert,,Robin,Democrat,house,SC,6.0,Robert Tallon,"[""Robert Tallon"", ""Robin Tallon""]",[],False
T000184,Thomas,Robert,,,Democrat,house,GA,1.0,Robert Thomas,"[""Robert Thomas""]",[],False
T000356,Traxler,Jerome,,,Democrat,house,MI,8.0,Jerome Traxler,"[""Jerome Traxler""]",[],False
U000001,Udall,Morris,,,Democrat,house,AZ,2.0,Morris Udall,"[""Morris Udall""]",[],False
V000027,Vander Jagt,Guy,,,Republican,house,MI,9.0,Guy Vander Jagt,"[""Guy Vander Jagt""]",[],False
W000237,Weber,John,,,Republican,house,MN,2.0,John Weber,"[""John Weber""]",[],False
W000258,Weiss,Theodore,,,Democrat,house,NY,17.0,Theodore Weiss,"[""Theodore Weiss""]",[],False
W000665,Wofford,Harris,,,Democrat,senate,PA,,Harris Wofford,"[""Harris Wofford""]",[],False
W000682,Wolpe,Howard,,,Democrat,house,MI,3.0,Howard Wolpe,"[""Howard Wolpe""]",[],False
W000781,Wylie,Chalmers,,,Republican,house,OH,15.0,Chalmers Wylie,"[""Chalmers Wylie""]",[],False
Y000014,Yatron,Gus,,,Democrat,house,PA,6.0,Gus Yatron,"[""Gus Yatron""]",[],False
B001076,Burdick,Jocelyn,,,Democrat,senate,ND,,Jocelyn Burdick,"[""Jocelyn Burdick""]",[],False
A000209,Andrews,Michael,,,Democrat,house,TX,25.0,Michael Andrews,"[""Michael Andrews""]",[],False
A000211,Andrews,Thomas,,,Democrat,house,ME,1.0,Thomas Andrews,"[""Thomas Andrews""]",[],False
A000214,Applegate,Douglas,,,Democrat,house,OH,18.0,Douglas Applegate,"[""Douglas Applegate""]",[],False
A000224,Aspin,Leslie,,,Democrat,house,WI,1.0,Leslie Aspin,"[""Leslie Aspin""]",[],False
B000008,Bacchus,James,,,Democrat,house,FL,15.0,James Bacchus,"[""James Bacchus""]",[],False
B001226,Barca,Peter,,,Democrat,house,WI,1.0,Peter Barca,"[""Peter Barca""]",[],False
B000151,Barlow,Thomas,,,Democrat,house,KY,1.0,Thomas Barlow,"[""Thomas Barlow""]",[],False
B000392,Bentley,Helen,,,Republican,house,MD,2.0,Helen Bentley,"[""Helen Bentley""]",[],False
B000462,Bilbray,James,,,Democrat,house,NV,1.0,James Bilbray,"[""James Bilbray""]",[],False
B000517,Blackwell,Lucien,,,Democrat,house,PA,2.0,Lucien Blackwell,"[""Lucien Blackwell""]",[],False
B000880,Brooks,Jack,,,Democrat,house,TX,9.0,Jack Brooks,"[""Jack Brooks""]",[],False
B001057,Bumpers,Dale,,,Democrat,senate,AR,,Dale Bumpers,"[""Dale Bumpers""]",[],False
B001213,Byrne,Leslie,,,Democrat,house,VA,11.0,Leslie Byrne,"[""Leslie Byrne""]",[],False
C000178,Carr,Milton,,Bob,Democrat,house,MI,8.0,Milton Carr,"[""Bob Carr"", ""Milton Carr""]",[],False
C000767,Coppersmith,Samuel,,,Democrat,house,AZ,1.0,Samuel Coppersmith,"[""Samuel Coppersmith""]",[],False
D000018,D’Amato,Alfonse,,,Republican,senate,NY,,Alfonse D’Amato,"[""Alfonse D\u2019Amato""]",[],False
D000051,Darden,George,,Buddy,Democrat,house,GA,7.0,George Darden,"[""Buddy Darden"", ""George Darden""]",[],False
D000267,Derrick,Butler,,,Democrat,house,SC,3.0,Butler Derrick,"[""Butler Derrick""]",[],False
D000401,Dole,Robert,,,Republican,senate,KS,,Robert Dole,"[""Robert Dole""]",[],False
E000064,Edwards,William,,Don,Democrat,house,CA,16.0,William Edwards,"[""Don Edwards"", ""William Edwards""]",[],False
E000184,English,Glenn,,,Democrat,house,OK,6.0,Glenn English,"[""Glenn English""]",[],False
E000186,English,Karan,,,Democrat,house,AZ,6.0,Karan English,"[""Karan English""]",[],False
E000218,Espy,Albert,,,Democrat,house,MS,2.0,Albert Espy,"[""Albert Espy""]",[],False
F000437,Faircloth,Duncan,,Lauch,Republican,senate,NC,,Duncan Faircloth,"[""Duncan Faircloth"", ""Lauch Faircloth""]",[],False
F000128,Fingerhut,Eric,,,Democrat,house,OH,19.0,Eric Fingerhut,"[""Eric Fingerhut""]",[],False
F000141,Fish,Hamilton,,,Republican,house,NY,19.0,Hamilton Fish,"[""Hamilton Fish""]",[],False
F000239,Foley,Thomas,,,Democrat,house,WA,5.0,Thomas Foley,"[""Thomas Foley""]",[],False
F000268,Ford,Wendell,,,Democrat,senate,KY,,Wendell Ford,"[""Wendell Ford""]",[],False
