year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2023,P,11/26/2023,2023-11-26,20024016,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024016.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,12/13/2023,2023-12-13,20024080,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024080.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,12/23/2023,2023-12-23,20024173,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024173.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/8/2023,2023-03-08,20022528,Dingell,Debbie,Debbie Dingell,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022528.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/15/2023,2023-03-15,20022585,Dingell,Debbie,Debbie Dingell,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022585.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,4/19/2023,2023-04-19,20022749,Dingell,Debbie,Debbie Dingell,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022749.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,5/15/2023,2023-05-15,20022957,Dingell,Debbie,Debbie Dingell,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022957.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,12/14/2023,2023-12-14,20024143,Dingell,Debbie,Debbie Dingell,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024143.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/1/2023,2023-01-01,20022184,Dingell,Debbie,Debbie Dingell,MI12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022184.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/19/2023,2023-01-19,20022293,Dingell,Debbie,Debbie Dingell,MI12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022293.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/5/2023,2023-01-05,20022228,Doggett,Lloyd,Lloyd Doggett,TX35,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022228.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
