bioguide,disclosure_date,declarant_name,source_url,source,provenance,transaction_date,owner,ticker,asset_description,asset_type,operation_type,amount_range
R000307,08/28/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,senate,openset,07/30/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Sale (Full),"$50,001 - $100,000"
H001061,08/24/2018,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/6d540b1b-e5a2-4d4b-b270-8297fdf343ca/,senate,openset,08/03/2018,Self,"<a href=""https://finance.yahoo.com/q?s=CAT"" target=""_blank"">CAT</a>",Caterpillar Inc.,Stock,Purchase,"$50,001 - $100,000"
R000605,08/21/2018,Mike Rounds,https://efdsearch.senate.gov/search/view/ptr/db61ea4a-79be-4bb5-b6f6-505d717dde9c/,senate,openset,08/20/2018,Joint,,"Bird Dog Hospitality, LLC <div class=""text-muted""> <em>Company:</em> Bird Dog Hospitality, LLC &nbsp;(Sioux Falls, SD) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Hospitality Investments</div>",Non-Public Stock,Purchase,"$15,001 - $50,000"
S001203,08/21/2018,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/b5aa283c-4a0b-44f2-8571-e68bf04c6984/,senate,openset,07/26/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=IIN"" target=""_blank"">IIN</a>",IntriCon Corporation,Stock,Sale (Partial),"$100,001 - $250,000"
I000024,08/20/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,senate,openset,08/16/2018,Self,"<a href=""https://finance.yahoo.com/q?s=INTU"" target=""_blank"">INTU</a>",Intuit Inc.,Stock,Purchase,"$50,001 - $100,000"
I000024,08/20/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,senate,openset,08/16/2018,Self,"<a href=""https://finance.yahoo.com/q?s=BKNG"" target=""_blank"">BKNG</a>",Booking Holdings Inc.,Stock,Sale (Full),"$50,001 - $100,000"
I000024,08/20/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,senate,openset,07/26/2018,Self,"<a href=""https://finance.yahoo.com/q?s=DHR"" target=""_blank"">DHR</a>",Danaher Corporation,Stock,Purchase,"$50,001 - $100,000"
I000024,08/20/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,senate,openset,08/14/2018,Self,"<a href=""https://finance.yahoo.com/q?s=BAM"" target=""_blank"">BAM</a>",Brookfield Asset Management Inc.,Stock,Sale (Partial),"$15,001 - $50,000"
I000024,08/20/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,senate,openset,07/26/2018,Self,"<a href=""https://finance.yahoo.com/q?s=BFAM"" target=""_blank"">BFAM</a>",Bright Horizons Family Solutions Inc.,Stock,Sale (Partial),"$15,001 - $50,000"
C001047,08/10/2018,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/c9ef41bb-5c60-4928-84ee-229c2ab13e3b/,senate,openset,07/25/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=ENB"" target=""_blank"">ENB</a>",Enbridge Inc.,Stock,Sale (Partial),"$1,001 - $15,000"
D000622,08/10/2018,Ladda Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/f9682c59-79d8-4b7a-beef-06ddcfa09624/,senate,openset,09/01/2017,Joint,"--                                                                                                                            <br>                                            <a href=""https://finance.yahoo.com/q?s=DWDP"" target=""_blank"">DWDP</a>",DD - E I duPont de Nemours &amp; Co (Exchanged) <br> DowDuPont Inc. (Received),Stock,Exchange,"$1,001 - $15,000"
W000802,08/10/2018,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/9d15724e-997c-4b1a-8b19-e0114f14ee13/,senate,openset,09/20/2017,Spouse,"<a href=""https://finance.yahoo.com/q?s=GILD"" target=""_blank"">GILD</a>","Gilead Sciences, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
W000802,08/07/2018,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/e529a439-0627-4083-b72c-8e28c7575e87/,senate,openset,07/09/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=MCHP"" target=""_blank"">MCHP</a>",Microchip Technology Incorporated,Stock,Sale (Partial),"$15,001 - $50,000"
W000802,08/07/2018,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/e529a439-0627-4083-b72c-8e28c7575e87/,senate,openset,07/09/2018,Self,"<a href=""https://finance.yahoo.com/q?s=MCHP"" target=""_blank"">MCHP</a>",Microchip Technology Incorporated,Stock,Sale (Partial),"$15,001 - $50,000"
C000174,08/03/2018,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/4effd1f7-f8b3-4997-b6ce-08a6628a538d/,senate,openset,07/23/2018,Spouse,,Knight-Swift Transportation Holdings,Stock,Purchase,"$1,001 - $15,000"
C000174,08/03/2018,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/4effd1f7-f8b3-4997-b6ce-08a6628a538d/,senate,openset,07/23/2018,Spouse,,Danaher Corp,Stock,Sale (Full),"$1,001 - $15,000"
C000174,08/03/2018,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/4effd1f7-f8b3-4997-b6ce-08a6628a538d/,senate,openset,07/23/2018,Spouse,,Tellus Corp,Stock,Purchase,"$1,001 - $15,000"
C000174,08/03/2018,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/4effd1f7-f8b3-4997-b6ce-08a6628a538d/,senate,openset,07/23/2018,Spouse,,Walt Disney Corp,Stock,Sale (Full),"$1,001 - $15,000"
H001061,08/03/2018,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/27c02c5d-a76b-4d5d-9f4e-758c6d91b4c5/,senate,openset,07/26/2018,Self,"<a href=""https://finance.yahoo.com/q?s=WTW"" target=""_blank"">WTW</a>","Weight Watchers International, Inc.",Stock,Purchase,"$100,001 - $250,000"
H001061,08/03/2018,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/27c02c5d-a76b-4d5d-9f4e-758c6d91b4c5/,senate,openset,07/25/2018,Self,,"Westbrand, Inc. <div class=""text-muted""> <em>Company:</em> Westbrand, Inc. &nbsp;(Minot, North Dakota) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Bank holding company of First Western Bank</div>",Non-Public Stock,Purchase,"$15,001 - $50,000"
T000461,08/03/2018,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a622eaed-e4dc-4093-b5f5-e4fbd1834af1/,senate,openset,07/27/2018,Self,"<a href=""https://finance.yahoo.com/q?s=REVB"" target=""_blank"">REVB</a>",Revere Bank,Stock,Sale (Partial),"$15,001 - $50,000"
T000461,08/03/2018,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a622eaed-e4dc-4093-b5f5-e4fbd1834af1/,senate,openset,07/03/2018,Self,"<a href=""https://finance.yahoo.com/q?s=GLD"" target=""_blank"">GLD</a>",SPDR Gold Shares,Stock,Sale (Partial),"$15,001 - $50,000"
T000461,08/03/2018,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a622eaed-e4dc-4093-b5f5-e4fbd1834af1/,senate,openset,07/16/2018,Joint,,"EL DUPONT DE NEMOURS &amp; CO <div class=""text-muted""><em>Rate/Coupon:</em> 6%<br> <em>Matures:</em> 07/15/2018</div>",Corporate Bond,Sale (Full),"$15,001 - $50,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/31/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=BOIVF"" target=""_blank"">BOIVF</a>",Bollore,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/30/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=WPX"" target=""_blank"">WPX</a>","WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/30/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=CBS"" target=""_blank"">CBS</a>",CBS Corporation,Stock,Purchase,"$15,001 - $50,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/27/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=AXTA"" target=""_blank"">AXTA</a>",Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/25/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/25/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/25/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/25/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=KN"" target=""_blank"">KN</a>",Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/25/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=KN"" target=""_blank"">KN</a>",Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/20/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/19/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=SBUX"" target=""_blank"">SBUX</a>",Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/17/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GPK"" target=""_blank"">GPK</a>",Graphic Packaging Holding Company,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/17/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=LYV"" target=""_blank"">LYV</a>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/16/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/20/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/19/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=NFLX"" target=""_blank"">NFLX</a>","Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/17/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=BOIVF"" target=""_blank"">BOIVF</a>",Bollore,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/16/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/18/2017,Joint,"<a href=""https://finance.yahoo.com/q?s=CDLX"" target=""_blank"">CDLX</a>","Cardlytics, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/10/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=AVP"" target=""_blank"">AVP</a>","Avon Products, Inc.",Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/13/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=LYV"" target=""_blank"">LYV</a>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/13/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=LYV"" target=""_blank"">LYV</a>","Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/13/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=RF"" target=""_blank"">RF</a>",Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/12/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/12/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/11/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=FDC"" target=""_blank"">FDC</a>",First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/10/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=DISCA"" target=""_blank"">DISCA</a>","Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/11/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/11/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/10/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
P000612,08/01/2018,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e30d1fb6-65ba-4fc7-8168-b2001a1ceb9a/,senate,openset,07/06/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company,Stock,Purchase,"$1,001 - $15,000"
R000120,08/01/2018,John F Reed,https://efdsearch.senate.gov/search/view/ptr/0af0f4bd-5898-4660-8754-3b611beab6bd/,senate,openset,07/27/2018,Self,"<a href=""https://finance.yahoo.com/q?s=UNFI"" target=""_blank"">UNFI</a>","United Natural Foods, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/05/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=FB"" target=""_blank"">FB</a>","Facebook, Inc.",Stock,Purchase,"$15,001 - $50,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/05/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=NOC"" target=""_blank"">NOC</a>",Northrop Grumman Corporation,Stock,Purchase,"$15,001 - $50,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/24/2018,Self,"<a href=""https://finance.yahoo.com/q?s=BAC"" target=""_blank"">BAC</a>",Bank of America Corporation,Stock,Sale (Full),"$1,001 - $15,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/18/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=TGT"" target=""_blank"">TGT</a>",Target Corporation,Stock,Sale (Full),"$1,001 - $15,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/18/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=BAC"" target=""_blank"">BAC</a>",Bank of America Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/05/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=TGT"" target=""_blank"">TGT</a>",Target Corporation,Stock,Purchase,"$1,001 - $15,000"
R000307,07/30/2018,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/13967099-6f71-4683-b817-7cd1620ec716/,senate,openset,07/05/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=BAC"" target=""_blank"">BAC</a>",Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000"
I000024,07/25/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/12d8ea9b-efce-4fdf-9197-c8d358f23de6/,senate,openset,07/12/2018,Self,,GILD,Stock,Sale (Full),"$50,001 - $100,000"
I000024,07/25/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/dc29d9e0-c63c-4cf3-b310-1fa9e5299012/,senate,openset,07/12/2018,Self,"<a href=""https://finance.yahoo.com/q?s=CELG"" target=""_blank"">CELG</a>",Celgene Corporation,Stock,Purchase,"$15,001 - $50,000"
S001198,07/24/2018,Daniel S Sullivan,https://efdsearch.senate.gov/search/view/ptr/033d040a-4fe0-4d8e-a37e-355a174d0b52/,senate,openset,05/22/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=RPM"" target=""_blank"">RPM</a>",RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000"
S001198,07/24/2018,Daniel S Sullivan,https://efdsearch.senate.gov/search/view/ptr/6369d27e-cd94-49ef-8340-471a4d454344/,senate,openset,03/28/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=RPM"" target=""_blank"">RPM</a>",RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000"
I000024,07/19/2018,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/e52abc12-c032-4e98-bbc7-a41d38490e1e/,senate,openset,11/13/2017,Self,"<a href=""https://finance.yahoo.com/q?s=RSPP"" target=""_blank"">RSPP</a>","RSP Permian, Inc.",Stock,Sale (Full),"$50,001 - $100,000"
R000120,07/18/2018,John F Reed,https://efdsearch.senate.gov/search/view/ptr/933ba436-9551-4e92-ac77-dc357267292d/,senate,openset,07/05/2018,Joint,"<a href=""https://finance.yahoo.com/q?s=DHR"" target=""_blank"">DHR</a>",Danaher Corporation,Stock,Sale (Partial),"$1,001 - $15,000"
T000461,07/18/2018,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/b84a1f1a-2d61-4784-b25b-91cb4ab93224/,senate,openset,06/25/2018,Self,"<a href=""https://finance.yahoo.com/q?s=REVB"" target=""_blank"">REVB</a>",Revere Bank,Stock,Sale (Partial),"$1,001 - $15,000"
T000461,07/18/2018,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/b84a1f1a-2d61-4784-b25b-91cb4ab93224/,senate,openset,06/06/2018,Self,"<a href=""https://finance.yahoo.com/q?s=REVB"" target=""_blank"">REVB</a>",Revere Bank,Stock,Sale (Partial),"$15,001 - $50,000"
C001047,07/14/2018,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/7d7bc284-fade-45f2-b8bd-3b6414dfdefc/,senate,openset,06/07/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000"
W000802,07/13/2018,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/323d6a47-cb2a-4ff4-8b0b-774a6312a1fa/,senate,openset,06/06/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=WMT"" target=""_blank"">WMT</a>",Walmart Inc.,Stock,Purchase,"$1,001 - $15,000"
W000802,07/13/2018,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/323d6a47-cb2a-4ff4-8b0b-774a6312a1fa/,senate,openset,06/06/2018,Spouse,"<a href=""https://finance.yahoo.com/q?s=PYPL"" target=""_blank"">PYPL</a>","PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000"
